Q,k,l,kappa
4.6868686395265794e-6,81.90000000000018,190.0,10.0
8.585858499132743e-7,81.90000000000018,192.0,10.0
7.171717099275585e-7,91.70000000000022,188.0,10.0
5.0505049994898483e-8,92.40000000000022,188.0,10.0
2.8787878497092136e-6,79.10000000000016,187.0,10.0
1.8282828098153253e-6,78.40000000000016,186.0,10.0
2.2222221997755333e-7,87.5000000000002,179.0,10.0
7.070706999285787e-8,86.1000000000002,176.0,10.0
5.65656559942863e-7,73.50000000000014,179.0,10.0
9.090908999081727e-8,72.80000000000014,179.0,10.0
4.212121169574534e-6,75.60000000000015,180.0,10.0
1.7474747298234877e-6,77.70000000000016,183.0,10.0
2.767676739720437e-6,71.40000000000013,173.0,10.0
2.030303009794919e-6,70.70000000000013,173.0,10.0
1.5252525098459342e-6,70.70000000000013,172.0,10.0
2.0505050297928783e-6,74.90000000000015,180.0,10.0
8.282828199163352e-7,74.20000000000014,180.0,10.0
2.474747449750026e-6,75.60000000000015,181.0,10.0
4.6464645995306605e-7,77.70000000000016,186.0,10.0
4.787878739516376e-6,54.60000000000007,139.0,10.0
2.070707049790838e-6,53.90000000000007,139.0,10.0
3.595959559636772e-6,52.500000000000064,135.0,10.0
5.838383779410265e-6,51.10000000000006,131.0,10.0
2.4545454297520665e-6,50.400000000000055,131.0,10.0
5.757575699418427e-7,49.70000000000005,131.0,10.0
1.202020189878584e-6,49.00000000000005,131.0,10.0
7.353535279257219e-6,49.70000000000005,126.0,10.0
4.8989898495051534e-6,49.00000000000005,126.0,10.0
9.9999998989899e-7,48.30000000000005,126.0,10.0
1.8080807898173658e-6,57.400000000000084,149.0,10.0
1.9191918998061424e-7,56.70000000000008,149.0,10.0
1.464646449852056e-6,72.80000000000014,151.0,10.0
1.2121211998775638e-7,73.50000000000014,151.0,10.0
1.305050491868177e-5,61.6000000000001,152.0,10.0
1.529292913845526e-5,69.30000000000013,166.0,10.0
7.69696961922253e-6,68.60000000000012,166.0,10.0
4.454545409550046e-6,67.90000000000012,166.0,10.0
4.252525209570453e-6,74.20000000000014,177.0,10.0
3.040404009692889e-6,57.400000000000084,145.0,10.0
1.0707070598918478e-6,47.600000000000044,125.0,10.0
2.6464646197326806e-6,59.50000000000009,150.0,10.0
1.1919191798796043e-6,58.80000000000009,150.0,10.0
1.2121211998775638e-7,77.70000000000016,159.0,10.0
1.3232323098663403e-6,72.80000000000014,177.0,10.0
2.1111110897867567e-6,73.50000000000014,177.0,10.0
3.5555555196408533e-6,84.00000000000018,194.0,10.0
3.636363599632691e-6,83.30000000000018,194.0,10.0
1.8080807898173658e-6,82.60000000000018,194.0,10.0
2.3676767437608408e-5,88.9000000000002,198.0,10.0
2.828282799714315e-7,98.00000000000024,200.0,10.0
1.2424242298745027e-6,88.9000000000002,202.0,10.0
2.505050479746965e-6,98.70000000000024,203.0,10.0
3.0303029996939094e-8,100.10000000000025,204.0,10.0
2.1101009887868587e-5,93.10000000000022,205.0,10.0
1.1292929178859302e-5,92.40000000000022,205.0,10.0
5.282828229466382e-6,91.70000000000022,205.0,10.0
3.505050469645955e-6,91.00000000000021,205.0,10.0
1.0909090798898073e-6,90.30000000000021,205.0,10.0
6.565656499336803e-7,100.10000000000025,205.0,10.0
5.454545399449036e-7,99.40000000000025,203.0,10.0
2.8282827997143152e-6,89.60000000000021,204.0,10.0
1.1868686748801144e-5,88.2000000000002,198.0,10.0
3.232323199673503e-6,86.1000000000002,199.0,10.0
2.3838383597592086e-6,85.40000000000019,199.0,10.0
3.121212089684726e-6,84.70000000000019,199.0,10.0
3.030302999693909e-7,84.00000000000018,199.0,10.0
3.0303029996939094e-8,83.30000000000018,199.0,10.0
2.4242423997551275e-7,88.2000000000002,202.0,10.0
1.2121211998775638e-7,87.5000000000002,202.0,10.0
1.3131312998673607e-7,86.8000000000002,202.0,10.0
1.8181817998163454e-7,86.1000000000002,202.0,10.0
5.0505049994898483e-8,85.40000000000019,202.0,10.0
3.3333332996633e-7,84.00000000000018,201.0,10.0
4.6464645995306605e-7,83.30000000000018,201.0,10.0
1.0101009998979697e-7,91.00000000000021,184.0,10.0
3.0303029996939094e-8,91.00000000000021,185.0,10.0
5.090909039485768e-6,47.600000000000044,123.0,10.0
6.696969629323539e-6,46.20000000000004,118.0,10.0
1.9494949298030815e-6,45.500000000000036,118.0,10.0
3.8383837996122847e-7,56.70000000000008,120.0,10.0
8.585858499132743e-7,52.500000000000064,113.0,10.0
8.606060519130702e-6,44.10000000000003,113.0,10.0
1.1606060488827672e-5,44.10000000000003,112.0,10.0
3.5555555196408533e-6,43.40000000000003,112.0,10.0
2.2929292697683913e-6,42.700000000000024,112.0,10.0
1.6060605898377717e-6,44.10000000000003,115.0,10.0
1.1515151398836854e-6,51.80000000000006,112.0,10.0
1.7747474568207327e-5,42.00000000000002,104.0,10.0
3.818181779614325e-6,40.600000000000016,105.0,10.0
6.606060539332722e-6,41.30000000000002,107.0,10.0
1.6161615998367515e-6,40.600000000000016,107.0,10.0
3.6161615796347316e-6,42.00000000000002,109.0,10.0
3.2222221896745234e-6,41.30000000000002,109.0,10.0
5.353535299459239e-7,40.600000000000016,109.0,10.0
1.6727272558310378e-5,43.40000000000003,108.0,10.0
1.0050504948984798e-5,42.700000000000024,108.0,10.0
2.9494949197020715e-6,42.00000000000002,108.0,10.0
2.030303009794919e-6,41.30000000000002,108.0,10.0
1.6161615998367514e-7,40.600000000000016,108.0,10.0
3.189898957677788e-5,44.10000000000003,110.0,10.0
1.2141414018773596e-5,43.40000000000003,110.0,10.0
4.767676719518417e-6,50.400000000000055,110.0,10.0
2.777777749719417e-6,47.600000000000044,105.0,10.0
4.2424241995714726e-7,48.30000000000005,105.0,10.0
1.6161615998367514e-7,49.00000000000005,105.0,10.0
1.0838383728905215e-5,41.30000000000002,103.0,10.0
4.1616161195796355e-6,40.600000000000016,103.0,10.0
1.1111110998877666e-7,49.70000000000005,107.0,10.0
4.050505009590858e-6,44.80000000000003,116.0,10.0
2.6767676497296196e-6,44.10000000000003,116.0,10.0
1.434343419855117e-6,43.40000000000003,116.0,10.0
2.1212120997857363e-7,54.60000000000007,116.0,10.0
8.171717089174575e-6,41.30000000000002,104.0,10.0
3.8383837996122847e-7,47.600000000000044,104.0,10.0
4.505050459544945e-6,41.30000000000002,106.0,10.0
1.272727259871442e-6,40.600000000000016,106.0,10.0
1.0707070598918478e-6,39.90000000000001,107.0,10.0
3.7040403666258546e-5,42.00000000000002,101.0,10.0
4.00505046459545e-5,42.700000000000024,101.0,10.0
2.665656538730742e-5,43.40000000000003,101.0,10.0
1.432323217855321e-5,44.10000000000003,101.0,10.0
1.8888888698092034e-6,39.90000000000001,105.0,10.0
1.3737373598612387e-6,39.20000000000001,105.0,10.0
4.030302989592899e-6,44.80000000000003,101.0,10.0
7.171717099275585e-7,45.500000000000036,101.0,10.0
2.0686868477910418e-5,41.30000000000002,101.0,10.0
1.099999988888889e-5,40.600000000000016,101.0,10.0
5.31313125946332e-6,39.90000000000001,101.0,10.0
1.0707070598918478e-6,39.20000000000001,101.0,10.0
1.0838383728905215e-5,39.90000000000001,100.0,10.0
2.004040383797572e-5,40.600000000000016,100.0,10.0
2.7979797697173762e-5,41.30000000000002,100.0,10.0
3.8454545066115705e-5,42.00000000000002,100.0,10.0
3.41313127865524e-5,42.700000000000024,100.0,10.0
1.967676747801245e-5,43.40000000000003,100.0,10.0
5.929292869401082e-6,44.10000000000003,100.0,10.0
1.2626262498724622e-6,44.80000000000003,100.0,10.0
3.27878784566881e-5,40.600000000000016,99.0,10.0
1.9929292727986943e-5,39.90000000000001,99.0,10.0
4.0060605655953476e-5,41.30000000000002,99.0,10.0
9.777777679012346e-6,39.20000000000001,99.0,10.0
4.1232322815835126e-5,42.00000000000002,99.0,10.0
2.5888888627384964e-5,42.700000000000024,99.0,10.0
9.212121119069483e-6,43.40000000000003,99.0,10.0
1.5151514998469546e-6,44.10000000000003,99.0,10.0
3.7626262246199374e-5,42.00000000000002,98.0,10.0
4.9585858084991334e-5,41.30000000000002,98.0,10.0
4.915151465503521e-5,40.600000000000016,98.0,10.0
1.5424242268442e-5,42.700000000000024,98.0,10.0
3.232323199673503e-5,39.90000000000001,98.0,10.0
4.6535353065299464e-5,39.90000000000001,97.0,10.0
5.2212120684726055e-5,40.600000000000016,97.0,10.0
4.461616116549332e-5,41.30000000000002,97.0,10.0
2.3919191677583923e-5,42.00000000000002,97.0,10.0
2.6585858317314562e-5,40.600000000000016,96.0,10.0
1.6151514988368534e-5,41.30000000000002,96.0,10.0
3.120201988684828e-5,39.90000000000001,96.0,10.0
1.966666646801347e-5,39.20000000000001,96.0,10.0
5.6767676194265895e-6,42.00000000000002,96.0,10.0
1.4040403898581779e-6,42.700000000000024,96.0,10.0
2.1949494727782883e-5,39.20000000000001,98.0,10.0
9.262626169064383e-6,38.50000000000001,98.0,10.0
3.8080807696153457e-6,43.40000000000003,98.0,10.0
7.828282749209265e-6,38.50000000000001,96.0,10.0
2.898989869707173e-6,37.800000000000004,96.0,10.0
2.6242423977349252e-5,38.50000000000001,95.0,10.0
3.7141413766248344e-5,39.20000000000001,95.0,10.0
3.8484848096112645e-5,39.90000000000001,95.0,10.0
2.575757549739823e-5,40.600000000000016,95.0,10.0
1.0474747368941946e-5,41.30000000000002,95.0,10.0
2.9797979496990105e-6,42.00000000000002,95.0,10.0
1.2919191788695032e-5,37.800000000000004,95.0,10.0
6.444444379349047e-6,37.1,95.0,10.0
2.5161615907458425e-5,39.90000000000001,94.0,10.0
1.167676755882053e-5,40.600000000000016,94.0,10.0
3.566666630639731e-5,39.20000000000001,94.0,10.0
4.313131269564331e-6,41.30000000000002,94.0,10.0
1.9787878588001226e-5,39.20000000000001,93.0,10.0
8.191919109172534e-6,39.90000000000001,93.0,10.0
1.8464646278134885e-5,38.50000000000001,93.0,10.0
1.2515151388735845e-5,37.800000000000004,93.0,10.0
7.727272649219468e-6,37.1,93.0,10.0
2.6868686597285995e-6,40.600000000000016,93.0,10.0
4.848484799510255e-7,41.30000000000002,93.0,10.0
4.444444399551067e-6,36.4,93.0,10.0
2.1414141197836957e-6,35.699999999999996,93.0,10.0
1.8484848298132845e-6,34.99999999999999,93.0,10.0
1.2121211998775638e-7,34.29999999999999,93.0,10.0
3.637373700632589e-5,38.50000000000001,94.0,10.0
2.539393913743496e-5,37.800000000000004,94.0,10.0
1.1787878668809306e-5,37.1,94.0,10.0
6.050504989388838e-6,36.4,94.0,10.0
7.070706999285788e-7,42.00000000000002,94.0,10.0
1.0101009998979696e-8,42.700000000000024,94.0,10.0
2.868686839710234e-6,35.699999999999996,94.0,10.0
6.464646399347006e-7,34.99999999999999,94.0,10.0
9.777777679012346e-6,37.800000000000004,92.0,10.0
5.979797919395981e-6,37.1,92.0,10.0
1.1909090788797062e-5,38.50000000000001,92.0,10.0
9.181818089072545e-6,39.20000000000001,92.0,10.0
2.707070679726559e-6,39.90000000000001,92.0,10.0
6.434343369350067e-6,37.800000000000004,91.0,10.0
5.373737319457199e-6,38.50000000000001,91.0,10.0
1.6161615998367514e-7,40.600000000000016,92.0,10.0
4.0404039995918785e-8,41.30000000000002,92.0,10.0
2.3838383597592086e-6,36.4,95.0,10.0
6.36363629935721e-7,35.699999999999996,95.0,10.0
8.888888799102133e-7,37.1,96.0,10.0
3.737373699622488e-7,43.40000000000003,96.0,10.0
8.181818099173555e-7,42.700000000000024,95.0,10.0
4.0404039995918787e-7,36.4,96.0,10.0
7.131313059279666e-6,42.700000000000024,97.0,10.0
2.8858585567084995e-5,39.20000000000001,97.0,10.0
1.2818181688705235e-5,38.50000000000001,97.0,10.0
6.838383769309255e-6,37.800000000000004,97.0,10.0
2.272727249770432e-6,37.1,97.0,10.0
2.3131312897663508e-6,43.40000000000003,97.0,10.0
1.464646449852056e-6,36.4,97.0,10.0
4.6464645995306605e-7,35.699999999999996,97.0,10.0
8.383838299153148e-7,35.699999999999996,96.0,10.0
8.080807999183757e-8,34.99999999999999,96.0,10.0
8.484848399142945e-7,44.10000000000003,98.0,10.0
5.4040403494541376e-6,37.800000000000004,98.0,10.0
3.8080807696153457e-6,37.1,98.0,10.0
2.0808080597898177e-6,36.4,98.0,10.0
3.030302999693909e-7,35.699999999999996,98.0,10.0
9.090908999081727e-8,34.99999999999999,98.0,10.0
3.202020169676564e-6,38.50000000000001,99.0,10.0
3.939393899602082e-6,39.20000000000001,100.0,10.0
2.262626239771452e-6,38.50000000000001,100.0,10.0
7.878787799204164e-7,37.800000000000004,100.0,10.0
1.0101009998979696e-8,46.20000000000004,101.0,10.0
3.202020169676564e-6,40.600000000000016,104.0,10.0
7.171717099275585e-7,39.90000000000001,104.0,10.0
2.6262625997347215e-7,39.20000000000001,104.0,10.0
1.2393939268748087e-5,40.600000000000016,102.0,10.0
1.434343419855117e-6,39.90000000000001,103.0,10.0
4.0404039995918787e-7,39.20000000000001,103.0,10.0
4.525252479542904e-6,39.20000000000001,102.0,10.0
2.777777749719417e-6,38.50000000000001,102.0,10.0
8.282828199163352e-7,37.800000000000004,102.0,10.0
6.737373669319458e-6,39.90000000000001,102.0,10.0
1.2222222098765433e-6,37.800000000000004,99.0,10.0
4.747474699520458e-7,44.10000000000003,97.0,10.0
7.575757499234773e-7,58.10000000000009,123.0,10.0
6.969696899295991e-7,66.50000000000011,165.0,10.0
3.8383837996122847e-7,65.80000000000011,165.0,10.0
7.97979789919396e-7,65.10000000000011,165.0,10.0
1.0101009998979697e-6,64.4000000000001,165.0,10.0
1.4141413998571575e-7,91.70000000000022,187.0,10.0
1.5151514998469544e-7,82.60000000000018,168.0,10.0
1.4949494798489952e-6,57.400000000000084,146.0,10.0
2.5101009847464548e-5,51.10000000000006,128.0,10.0
2.65656562973166e-6,45.500000000000036,121.0,10.0
4.6464645995306605e-7,44.80000000000003,121.0,10.0
1.6565656398326704e-6,46.90000000000004,123.0,10.0
1.1474747358840936e-5,50.400000000000055,128.0,10.0
5.454545399449036e-7,58.80000000000009,124.0,10.0
1.0101009998979696e-8,59.50000000000009,124.0,10.0
3.0303029996939094e-8,59.50000000000009,123.0,10.0
8.080807999183757e-8,58.80000000000009,123.0,10.0
6.868686799306194e-7,55.300000000000075,118.0,10.0
2.3232322997653303e-7,50.400000000000055,108.0,10.0
6.36363629935721e-7,50.400000000000055,109.0,10.0
7.070706999285787e-8,56.00000000000008,118.0,10.0
1.6161615998367514e-7,46.20000000000004,123.0,10.0
9.090908999081727e-8,55.300000000000075,117.0,10.0
8.484848399142945e-7,51.10000000000006,110.0,10.0
2.0202019997959393e-7,51.80000000000006,110.0,10.0
1.0797979688909296e-5,42.700000000000024,110.0,10.0
3.363636329660239e-6,43.40000000000003,113.0,10.0
1.232323219875523e-6,42.700000000000024,113.0,10.0
6.838383769309255e-6,43.40000000000003,111.0,10.0
3.464646429650036e-6,42.00000000000002,110.0,10.0
2.727272699724518e-7,40.600000000000016,110.0,10.0
8.080807999183757e-8,39.90000000000001,110.0,10.0
5.353535299459239e-7,39.90000000000001,109.0,10.0
4.0404039995918785e-8,39.20000000000001,109.0,10.0
5.959595899398021e-6,55.300000000000075,141.0,10.0
1.5151514998469546e-6,54.60000000000007,141.0,10.0
7.474747399244976e-7,53.90000000000007,140.0,10.0
1.2525252398734824e-6,53.20000000000007,140.0,10.0
8.888888799102133e-7,52.500000000000064,140.0,10.0
1.636363619834711e-6,54.60000000000007,140.0,10.0
2.6262625997347215e-7,53.20000000000007,139.0,10.0
6.868686799306194e-7,63.70000000000011,159.0,10.0
1.6262626098357312e-6,64.4000000000001,160.0,10.0
1.1313131198857261e-5,70.00000000000013,168.0,10.0
3.3333332996633e-6,69.30000000000013,168.0,10.0
8.98989889909193e-7,70.00000000000013,172.0,10.0
9.090908999081727e-8,69.30000000000013,172.0,10.0
1.2929292798694011e-6,53.90000000000007,141.0,10.0
1.6161615998367514e-7,53.20000000000007,141.0,10.0
3.9292928896031024e-6,47.600000000000044,124.0,10.0
2.191919169778594e-6,46.90000000000004,124.0,10.0
1.1212121098867465e-6,46.20000000000004,124.0,10.0
4.2424241995714726e-7,60.200000000000095,126.0,10.0
1.767676749821447e-6,67.20000000000012,166.0,10.0
2.0202019997959393e-7,93.80000000000022,191.0,10.0
3.0303029996939094e-8,94.50000000000023,191.0,10.0
1.2121211998775638e-7,94.50000000000023,192.0,10.0
5.65656559942863e-7,81.20000000000017,191.0,10.0
8.141414059177636e-6,51.80000000000006,132.0,10.0
6.262626199367412e-7,44.80000000000003,117.0,10.0
8.080807999183757e-8,69.30000000000013,143.0,10.0
4.717171669523519e-6,60.9000000000001,152.0,10.0
1.3838383698602184e-6,63.00000000000011,157.0,10.0
2.1212120997857363e-7,74.90000000000015,154.0,10.0
3.0303029996939094e-8,75.60000000000015,154.0,10.0
3.4242423896541175e-6,60.200000000000095,151.0,10.0
1.1515151398836854e-6,56.70000000000008,144.0,10.0
3.8383837996122847e-7,56.00000000000008,144.0,10.0
1.0505050398938886e-6,57.400000000000084,147.0,10.0
3.0303029996939094e-8,70.00000000000013,144.0,10.0
8.616161529129682e-6,63.00000000000011,156.0,10.0
4.97979792949699e-6,62.300000000000104,156.0,10.0
1.4949494798489952e-6,61.6000000000001,156.0,10.0
2.4444444197530865e-6,68.60000000000012,167.0,10.0
3.828282789613305e-6,58.80000000000009,148.0,10.0
1.0202020098969494e-6,58.10000000000009,148.0,10.0
3.535353499642894e-7,70.70000000000013,146.0,10.0
1.2626262498724622e-6,51.80000000000006,135.0,10.0
4.2424241995714726e-7,59.50000000000009,125.0,10.0
4.909090859504133e-6,49.70000000000005,128.0,10.0
3.202020169676564e-6,49.00000000000005,128.0,10.0
7.97979789919396e-7,77.70000000000016,160.0,10.0
3.535353499642894e-7,44.80000000000003,118.0,10.0
1.464646449852056e-6,51.80000000000006,134.0,10.0
3.0303029996939094e-8,51.10000000000006,134.0,10.0
5.353535299459239e-7,39.20000000000001,107.0,10.0
1.8989898798081831e-6,42.700000000000024,111.0,10.0
1.4545454398530763e-6,41.30000000000002,110.0,10.0
3.0303029996939094e-8,51.10000000000006,109.0,10.0
7.777777699214367e-7,39.90000000000001,106.0,10.0
1.8585858398122642e-6,49.70000000000005,130.0,10.0
2.4242423997551275e-7,42.700000000000024,114.0,10.0
9.090908999081727e-8,51.80000000000006,111.0,10.0
6.060605999387819e-8,79.10000000000016,162.0,10.0
4.0404039995918785e-8,72.10000000000014,148.0,10.0
8.080807999183757e-8,56.70000000000008,146.0,10.0
8.98989889909193e-7,57.400000000000084,148.0,10.0
1.5151514998469544e-7,56.70000000000008,148.0,10.0
1.5353535198449139e-6,74.90000000000015,181.0,10.0
7.676767599224569e-7,74.20000000000014,181.0,10.0
2.0202019997959393e-8,73.50000000000014,181.0,10.0
6.262626199367412e-7,69.30000000000013,170.0,10.0
3.030302999693909e-7,68.60000000000012,170.0,10.0
7.070706999285787e-8,67.90000000000012,170.0,10.0
4.0404039995918785e-8,86.1000000000002,175.0,10.0
1.8787878598102237e-6,72.80000000000014,176.0,10.0
1.5353535198449139e-6,72.10000000000014,176.0,10.0
2.3131312897663508e-6,71.40000000000013,176.0,10.0
6.060605999387819e-8,79.80000000000017,163.0,10.0
1.9191918998061424e-7,47.600000000000044,103.0,10.0
5.0505049994898483e-8,48.30000000000005,104.0,10.0
1.2121211998775638e-7,37.1,102.0,10.0
1.4141413998571575e-7,38.50000000000001,101.0,10.0
4.2424241995714726e-7,37.1,99.0,10.0
7.070706999285787e-8,42.00000000000002,93.0,10.0
4.0404039995918785e-8,44.80000000000003,98.0,10.0
2.525252499744924e-7,36.4,92.0,10.0
9.090908999081727e-8,35.699999999999996,92.0,10.0
5.535353479440874e-6,37.1,91.0,10.0
1.7878787698194064e-6,39.20000000000001,91.0,10.0
5.1717171194776045e-6,36.4,91.0,10.0
6.949494879298032e-6,35.699999999999996,91.0,10.0
3.565656529639833e-6,34.99999999999999,91.0,10.0
1.9191918998061424e-7,39.90000000000001,91.0,10.0
1.7070706898275688e-6,34.29999999999999,91.0,10.0
1.0101009998979696e-8,43.40000000000003,95.0,10.0
2.545454519742884e-6,37.1,90.0,10.0
4.090909049586777e-6,36.4,90.0,10.0
2.8484848197122747e-6,35.699999999999996,90.0,10.0
1.66666664983165e-6,34.99999999999999,90.0,10.0
9.292929199061321e-7,34.29999999999999,89.0,10.0
1.2121211998775638e-7,33.59999999999999,89.0,10.0
1.3535353398632795e-6,34.99999999999999,89.0,10.0
5.353535299459239e-6,35.699999999999996,89.0,10.0
5.878787819406184e-6,36.4,89.0,10.0
3.848484809611265e-6,37.1,89.0,10.0
6.868686799306194e-7,37.800000000000004,89.0,10.0
3.232323199673503e-7,38.50000000000001,89.0,10.0
2.2121211897765535e-6,38.50000000000001,90.0,10.0
3.121212089684726e-6,37.800000000000004,90.0,10.0
5.555555499438834e-7,39.20000000000001,90.0,10.0
2.2222221997755333e-7,39.90000000000001,90.0,10.0
2.474747449750026e-6,34.29999999999999,90.0,10.0
1.0404040298949089e-6,33.59999999999999,90.0,10.0
4.949494899500051e-7,34.29999999999999,88.0,10.0
8.282828199163352e-7,34.99999999999999,88.0,10.0
1.060606049892868e-6,35.699999999999996,88.0,10.0
1.7171716998265485e-6,36.4,88.0,10.0
1.1414141298847057e-6,37.1,88.0,10.0
3.030302999693909e-7,37.800000000000004,88.0,10.0
5.555555499438834e-7,38.50000000000001,88.0,10.0
3.0303029996939094e-8,39.20000000000001,88.0,10.0
4.0404039995918785e-8,39.90000000000001,88.0,10.0
3.0303029996939094e-8,40.600000000000016,91.0,10.0
3.232323199673503e-7,33.59999999999999,91.0,10.0
9.090908999081727e-8,44.80000000000003,99.0,10.0
4.0404039995918785e-8,45.500000000000036,100.0,10.0
9.090908999081727e-8,34.99999999999999,97.0,10.0
2.2222221997755333e-7,38.50000000000001,105.0,10.0
4.6464645995306605e-7,42.700000000000024,116.0,10.0
1.5151514998469544e-7,42.00000000000002,116.0,10.0
2.0202019997959393e-8,42.00000000000002,113.0,10.0
3.0303029996939094e-8,74.90000000000015,153.0,10.0
5.757575699418427e-7,65.10000000000011,162.0,10.0
1.8383838198143048e-6,51.10000000000006,132.0,10.0
5.555555499438834e-7,50.400000000000055,132.0,10.0
4.6464645995306605e-7,49.70000000000005,132.0,10.0
1.0101009998979696e-8,42.00000000000002,111.0,10.0
1.929292909805122e-6,65.80000000000011,163.0,10.0
2.1212120997857363e-7,93.10000000000022,190.0,10.0
6.515151449341904e-6,87.5000000000002,198.0,10.0
4.1616161195796355e-6,86.8000000000002,197.0,10.0
3.4141413796551376e-6,86.8000000000002,198.0,10.0
1.5858585698398125e-6,86.1000000000002,198.0,10.0
6.767676699316397e-7,85.40000000000019,198.0,10.0
3.8383837996122847e-7,84.70000000000019,198.0,10.0
8.585858499132743e-7,84.00000000000018,198.0,10.0
2.5151514897459444e-6,86.1000000000002,197.0,10.0
1.0101009998979697e-7,97.30000000000024,199.0,10.0
1.8989898798081831e-6,85.40000000000019,197.0,10.0
9.494949399040916e-7,84.70000000000019,197.0,10.0
6.565656499336803e-7,82.60000000000018,193.0,10.0
1.4141413998571575e-7,95.20000000000023,194.0,10.0
3.535353499642894e-7,81.90000000000018,194.0,10.0
2.131313109784716e-6,81.20000000000017,190.0,10.0
2.929292899704112e-6,84.70000000000019,196.0,10.0
1.1515151398836854e-6,84.00000000000018,196.0,10.0
1.767676749821447e-6,83.30000000000018,196.0,10.0
1.1818181698806246e-6,82.60000000000018,196.0,10.0
6.161616099377615e-7,81.90000000000018,196.0,10.0
2.7878787597183963e-6,77.70000000000016,184.0,10.0
3.0303029996939094e-8,76.30000000000015,156.0,10.0
1.9191918998061426e-6,67.90000000000012,167.0,10.0
1.4141413998571575e-7,74.20000000000014,150.0,10.0
2.0202019997959393e-8,74.90000000000015,150.0,10.0
1.0101009998979696e-8,55.300000000000075,116.0,10.0
8.68686859912254e-7,56.70000000000008,145.0,10.0
9.595959499030713e-7,56.70000000000008,147.0,10.0
2.525252499744924e-7,65.10000000000011,135.0,10.0
7.070706999285787e-8,65.80000000000011,136.0,10.0
1.4848484698500155e-6,52.500000000000064,137.0,10.0
3.030302999693909e-7,51.80000000000006,137.0,10.0
9.090908999081727e-8,51.10000000000006,137.0,10.0
8.484848399142945e-7,59.50000000000009,151.0,10.0
3.7979797596163662e-6,68.60000000000012,168.0,10.0
2.121212099785736e-6,67.90000000000012,168.0,10.0
1.3535353398632795e-6,78.40000000000016,187.0,10.0
9.9999998989899e-7,77.70000000000016,187.0,10.0
1.0101009998979697e-6,73.50000000000014,180.0,10.0
1.2929292798694011e-6,72.80000000000014,180.0,10.0
1.3939393798591982e-6,77.00000000000016,184.0,10.0
3.939393899602082e-7,76.30000000000015,184.0,10.0
1.1111110998877666e-7,67.20000000000012,168.0,10.0
3.131313099683706e-7,42.00000000000002,112.0,10.0
4.0404039995918785e-8,52.500000000000064,112.0,10.0
3.0303029996939094e-8,44.10000000000003,117.0,10.0
1.8383838198143048e-6,48.30000000000005,128.0,10.0
4.6464645995306605e-7,47.600000000000044,128.0,10.0
1.0505050398938886e-6,48.30000000000005,127.0,10.0
3.8383837996122847e-7,47.600000000000044,127.0,10.0
2.9090908797061526e-6,49.00000000000005,127.0,10.0
3.0303029996939094e-8,64.4000000000001,133.0,10.0
2.4242423997551275e-7,45.500000000000036,124.0,10.0
6.262626199367412e-7,56.00000000000008,145.0,10.0
4.0404039995918785e-8,55.300000000000075,145.0,10.0
2.929292899704112e-7,66.50000000000011,164.0,10.0
2.5555555297418633e-6,60.200000000000095,152.0,10.0
1.0101009998979696e-8,93.10000000000022,189.0,10.0
1.0101009998979697e-7,84.70000000000019,173.0,10.0
7.070706999285787e-8,71.40000000000013,146.0,10.0
4.0404039995918785e-8,83.30000000000018,170.0,10.0
1.0101009998979696e-8,85.40000000000019,174.0,10.0
5.0505049994898483e-8,81.20000000000017,165.0,10.0
3.737373699622488e-7,63.70000000000011,160.0,10.0
7.070706999285787e-8,87.5000000000002,178.0,10.0
8.585858499132743e-7,98.70000000000024,202.0,10.0
9.637373640026529e-5,97.30000000000024,206.0,10.0
7.145454473278237e-5,98.00000000000024,206.0,10.0
4.05959591858994e-5,98.70000000000024,206.0,10.0
1.3878787738598103e-5,99.40000000000025,206.0,10.0
3.7171716796245284e-6,100.10000000000025,206.0,10.0
4.545454499540864e-7,100.80000000000025,206.0,10.0
8.754545366115704e-5,96.60000000000024,206.0,10.0
7.168686796275891e-5,95.90000000000023,206.0,10.0
5.0747474234874e-5,95.20000000000023,206.0,10.0
3.2595959266707486e-5,94.50000000000023,206.0,10.0
1.2121211998775638e-7,58.10000000000009,122.0,10.0
2.0202019997959393e-8,58.80000000000009,122.0,10.0
1.0101009998979697e-7,54.60000000000007,115.0,10.0
3.0303029996939094e-8,55.300000000000075,115.0,10.0
3.0303029996939094e-8,63.00000000000011,159.0,10.0
1.4141413998571576e-6,61.6000000000001,158.0,10.0
1.5151514998469544e-7,60.9000000000001,158.0,10.0
2.0202019997959393e-8,60.9000000000001,157.0,10.0
1.0101009998979696e-8,60.200000000000095,156.0,10.0
2.6262625997347215e-7,60.9000000000001,156.0,10.0
5.0505049994898483e-8,88.9000000000002,181.0,10.0
3.737373699622488e-7,63.70000000000011,161.0,10.0
1.5555555398428733e-6,59.50000000000009,152.0,10.0
2.1212120997857363e-7,58.80000000000009,152.0,10.0
2.0202019997959393e-8,76.30000000000015,155.0,10.0
6.060605999387819e-8,51.80000000000006,140.0,10.0
3.434343399653097e-7,51.10000000000006,140.0,10.0
7.070706999285787e-8,83.30000000000018,168.0,10.0
1.0101009998979697e-7,48.30000000000005,131.0,10.0
4.545454499540864e-7,47.600000000000044,131.0,10.0
1.0101009998979697e-7,46.90000000000004,131.0,10.0
