gamma,l,kappa
0.4444444444444445,117.0,1.0
0.42452830188679247,106.0,2.0
0.5214723926380368,163.0,5.0
0.5217391304347826,161.0,10.0
0.3157894736842105,38.0,20.0
0.24050632911392406,79.0,0.0
0.38679245283018865,106.0,1.0
0.453125,128.0,2.0
0.4897959183673469,147.0,5.0
0.5472972972972973,148.0,10.0
0.5,32.0,20.0
0.1917808219178082,73.0,0.0
0.37254901960784315,102.0,1.0
0.4224137931034483,116.0,2.0
0.4779411764705882,136.0,5.0
0.48630136986301375,146.0,10.0
0.35714285714285715,42.0,20.0
0.09836065573770492,61.0,0.0
0.3619047619047619,105.0,1.0
0.42342342342342343,111.0,2.0
0.5167785234899329,149.0,5.0
0.5465116279069767,172.0,10.0
0.33333333333333337,33.0,20.0
0.12903225806451613,62.0,0.0
0.41228070175438597,114.0,1.0
0.42477876106194695,113.0,2.0
0.47413793103448276,116.0,5.0
0.5706214689265536,177.0,10.0
0.3448275862068965,29.0,20.0
0.1764705882352941,68.0,0.0
0.39814814814814814,108.0,1.0
0.44715447154471544,123.0,2.0
0.48120300751879697,133.0,5.0
0.5063291139240507,158.0,10.0
0.16666666666666669,30.0,20.0
0.22666666666666666,75.0,0.0
0.4018691588785047,107.0,1.0
0.4603174603174603,126.0,2.0
0.4596774193548387,124.0,5.0
0.4924242424242424,132.0,10.0
0.2558139534883721,43.0,20.0
0.24358974358974356,78.0,0.0
0.39603960396039606,101.0,1.0
0.4964539007092198,141.0,2.0
0.4890510948905109,137.0,5.0
0.5583756345177665,197.0,10.0
0.44827586206896547,29.0,20.0
0.24358974358974356,78.0,0.0
0.375,104.0,1.0
0.45736434108527135,129.0,2.0
0.45669291338582674,127.0,5.0
0.5307262569832403,179.0,10.0
0.11111111111111112,27.0,20.0
0.18840579710144928,69.0,0.0
0.3942307692307693,104.0,1.0
0.4380165289256198,121.0,2.0
0.4966442953020135,149.0,5.0
0.5580110497237569,181.0,10.0
0.3,30.0,20.0
0.16417910447761194,67.0,0.0
0.2823529411764706,85.0,1.0
0.4651162790697675,129.0,2.0
0.5222929936305732,157.0,5.0
0.5714285714285714,189.0,10.0
0.36,25.0,20.0
0.23076923076923075,78.0,0.0
0.42372881355932207,118.0,1.0
0.42857142857142855,119.0,2.0
0.4661654135338346,133.0,5.0
0.5301204819277109,166.0,10.0
0.5828877005347594,187.0,20.0
0.24358974358974356,78.0,0.0
0.36,100.0,1.0
0.415929203539823,113.0,2.0
0.5,152.0,5.0
0.45736434108527135,129.0,10.0
0.36363636363636365,33.0,20.0
0.1971830985915493,71.0,0.0
0.3368421052631579,95.0,1.0
0.42735042735042733,117.0,2.0
0.5034013605442177,147.0,5.0
0.538961038961039,154.0,10.0
0.6040609137055838,197.0,20.0
0.2375,80.0,0.0
0.3673469387755102,98.0,1.0
0.39603960396039606,101.0,2.0
0.47407407407407404,135.0,5.0
0.5241379310344827,145.0,10.0
0.47058823529411764,34.0,20.0
0.2705882352941177,85.0,0.0
0.41121495327102797,107.0,1.0
0.4580152671755725,131.0,2.0
0.40909090909090906,110.0,5.0
0.5449438202247191,178.0,10.0
0.42857142857142855,105.0,20.0
0.24691358024691357,81.0,0.0
0.4117647058823529,119.0,1.0
0.40540540540540543,111.0,2.0
0.5068493150684932,146.0,5.0
0.4939024390243903,164.0,10.0
0.2777777777777778,36.0,20.0
0.17391304347826086,69.0,0.0
0.3673469387755102,98.0,1.0
0.4333333333333333,120.0,2.0
0.4656488549618321,131.0,5.0
0.4696969696969697,132.0,10.0
0.3448275862068965,29.0,20.0
0.2,70.0,0.0
0.3925233644859813,107.0,1.0
0.4035087719298246,114.0,2.0
0.46808510638297873,141.0,5.0
0.5491329479768786,173.0,10.0
0.5314685314685315,143.0,20.0
0.140625,64.0,0.0
0.36448598130841126,107.0,1.0
0.47286821705426363,129.0,2.0
0.5128205128205129,156.0,5.0
0.5813953488372092,215.0,10.0
0.32,25.0,20.0
0.1492537313432836,67.0,0.0
0.39823008849557523,113.0,1.0
0.42372881355932207,118.0,2.0
0.5220125786163522,159.0,5.0
0.5266666666666666,150.0,10.0
0.7096774193548387,31.0,20.0
0.22666666666666666,75.0,0.0
0.4,120.0,1.0
0.47101449275362317,138.0,2.0
0.5151515151515151,165.0,5.0
0.5536723163841808,177.0,10.0
0.42857142857142855,98.0,20.0
0.2112676056338028,71.0,0.0
0.35416666666666663,96.0,1.0
0.40909090909090906,110.0,2.0
0.44881889763779526,127.0,5.0
0.5384615384615385,182.0,10.0
0.25,44.0,20.0
0.26582278481012656,79.0,0.0
0.375,104.0,1.0
0.3963963963963964,111.0,2.0
0.5220125786163522,159.0,5.0
0.5491329479768786,173.0,10.0
0.5491329479768786,173.0,20.0
0.2278481012658228,79.0,0.0
0.38,100.0,1.0
0.4416666666666667,120.0,2.0
0.45669291338582674,127.0,5.0
0.5789473684210527,209.0,10.0
0.37037037037037035,27.0,20.0
0.15151515151515152,66.0,0.0
0.3823529411764706,102.0,1.0
0.3548387096774194,93.0,2.0
0.4545454545454546,121.0,5.0
0.5433526011560693,173.0,10.0
0.0,28.0,20.0
0.22972972972972974,74.0,0.0
0.313953488372093,86.0,1.0
0.4205607476635514,107.0,2.0
0.5146198830409356,171.0,5.0
0.5567567567567567,185.0,10.0
0.36363636363636365,33.0,20.0
0.25609756097560976,82.0,0.0
0.3925233644859813,107.0,1.0
0.4516129032258065,124.0,2.0
0.5,152.0,5.0
0.5304878048780488,164.0,10.0
0.40625,32.0,20.0
0.2823529411764706,85.0,0.0
0.40707964601769914,113.0,1.0
0.3917525773195876,97.0,2.0
0.5194805194805194,154.0,5.0
0.5,160.0,10.0
0.4583333333333333,24.0,20.0
0.11111111111111112,63.0,0.0
0.4017094017094017,117.0,1.0
0.4,110.0,2.0
0.4966442953020135,149.0,5.0
0.5333333333333333,165.0,10.0
0.24,25.0,20.0
0.2236842105263158,76.0,0.0
0.3979591836734694,98.0,1.0
0.4297520661157025,121.0,2.0
0.4656488549618321,131.0,5.0
0.5532994923857868,197.0,10.0
0.3,20.0,20.0
0.13432835820895522,67.0,0.0
0.3684210526315789,95.0,1.0
0.38679245283018865,106.0,2.0
0.5225806451612903,155.0,5.0
0.48571428571428565,140.0,10.0
0.3529411764705882,34.0,20.0
0.18571428571428572,70.0,0.0
0.4180327868852459,122.0,1.0
0.453125,128.0,2.0
0.5147058823529412,136.0,5.0
0.5,148.0,10.0
0.12903225806451613,31.0,20.0
0.17391304347826086,69.0,0.0
0.35106382978723405,94.0,1.0
0.4416666666666667,120.0,2.0
0.4726027397260274,146.0,5.0
0.5406976744186046,172.0,10.0
0.2692307692307693,26.0,20.0
0.1971830985915493,71.0,0.0
0.3942307692307693,104.0,1.0
0.4661654135338346,133.0,2.0
0.4897959183673469,147.0,5.0
0.536144578313253,166.0,10.0
0.3529411764705882,34.0,20.0
0.13846153846153847,65.0,0.0
0.3963963963963964,111.0,1.0
0.47107438016528924,121.0,2.0
0.5068493150684932,146.0,5.0
0.5469613259668508,181.0,10.0
0.4444444444444445,36.0,20.0
0.2112676056338028,71.0,0.0
0.36,100.0,1.0
0.36633663366336633,101.0,2.0
0.5341614906832298,161.0,5.0
0.543010752688172,186.0,10.0
0.4758064516129032,124.0,20.0
0.22666666666666666,75.0,0.0
0.3404255319148936,94.0,1.0
0.4,115.0,2.0
0.5192307692307693,156.0,5.0
0.51875,160.0,10.0
0.35,60.0,20.0
0.18840579710144928,69.0,0.0
0.425,120.0,1.0
0.3942307692307693,104.0,2.0
0.509933774834437,151.0,5.0
0.53125,160.0,10.0
0.26666666666666666,30.0,20.0
0.1971830985915493,71.0,0.0
0.37755102040816324,98.0,1.0
0.41739130434782606,115.0,2.0
0.5220125786163522,159.0,5.0
0.5161290322580645,155.0,10.0
0.3225806451612903,31.0,20.0
0.23376623376623376,77.0,0.0
0.32142857142857145,84.0,1.0
0.4603174603174603,126.0,2.0
0.42857142857142855,112.0,5.0
0.5459770114942529,174.0,10.0
0.4,30.0,20.0
0.29347826086956524,92.0,0.0
0.4180327868852459,122.0,1.0
0.42477876106194695,113.0,2.0
0.4755244755244755,143.0,5.0
0.5668449197860962,187.0,10.0
0.3125,32.0,20.0
0.17391304347826086,69.0,0.0
0.38095238095238093,105.0,1.0
0.4696969696969697,132.0,2.0
0.4890510948905109,137.0,5.0
0.5508982035928144,167.0,10.0
0.6129032258064516,31.0,20.0
0.20270270270270271,74.0,0.0
0.35353535353535354,99.0,1.0
0.4666666666666667,135.0,2.0
0.5126582278481012,158.0,5.0
0.5433526011560693,173.0,10.0
0.3888888888888889,36.0,20.0
0.1764705882352941,68.0,0.0
0.36538461538461536,104.0,1.0
0.41228070175438597,114.0,2.0
0.525,160.0,5.0
0.5222929936305732,157.0,10.0
0.5179856115107914,139.0,20.0
0.17391304347826086,69.0,0.0
0.4188034188034188,117.0,1.0
0.45669291338582674,127.0,2.0
0.5093167701863355,161.0,5.0
0.5721649484536082,194.0,10.0
0.2571428571428572,35.0,20.0
0.18309859154929578,71.0,0.0
0.40366972477064217,109.0,1.0
0.4651162790697675,129.0,2.0
0.471830985915493,142.0,5.0
0.5375722543352601,173.0,10.0
0.10714285714285714,28.0,20.0
0.22972972972972974,74.0,0.0
0.37373737373737376,99.0,1.0
0.4444444444444445,126.0,2.0
0.49264705882352944,136.0,5.0
0.5714285714285714,182.0,10.0
0.34090909090909094,44.0,20.0
0.1764705882352941,68.0,0.0
0.3529411764705882,102.0,1.0
0.48201438848920863,139.0,2.0
0.5432098765432098,162.0,5.0
0.5107913669064749,139.0,10.0
0.08333333333333334,24.0,20.0
0.17391304347826086,69.0,0.0
0.43697478991596633,119.0,1.0
0.4196428571428571,112.0,2.0
0.5359116022099448,181.0,5.0
0.55,160.0,10.0
0.535031847133758,157.0,20.0
0.1971830985915493,71.0,0.0
0.37962962962962965,108.0,1.0
0.3627450980392157,102.0,2.0
0.48447204968944096,161.0,5.0
0.5464480874316939,183.0,10.0
0.5833333333333333,24.0,20.0
0.20270270270270271,74.0,0.0
0.30588235294117644,85.0,1.0
0.4435483870967742,124.0,2.0
0.5,160.0,5.0
0.5151515151515151,132.0,10.0
0.37037037037037035,27.0,20.0
0.24675324675324678,77.0,0.0
0.4017857142857143,112.0,1.0
0.4418604651162791,129.0,2.0
0.4965034965034965,143.0,5.0
0.5549738219895288,191.0,10.0
0.3023255813953488,43.0,20.0
0.125,64.0,0.0
0.42735042735042733,117.0,1.0
0.44800000000000006,125.0,2.0
0.5,160.0,5.0
0.5321637426900585,171.0,10.0
0.25,32.0,20.0
0.2682926829268293,82.0,0.0
0.39814814814814814,108.0,1.0
0.4701492537313433,134.0,2.0
0.5,140.0,5.0
0.4924242424242424,132.0,10.0
0.49230769230769234,130.0,20.0
0.29545454545454547,88.0,0.0
0.4596774193548387,124.0,1.0
0.4462809917355372,121.0,2.0
0.5238095238095238,147.0,5.0
0.5416666666666667,168.0,10.0
0.3448275862068965,29.0,20.0
0.2207792207792208,77.0,0.0
0.3925233644859813,107.0,1.0
0.4435483870967742,124.0,2.0
0.4596774193548387,124.0,5.0
0.5290322580645161,155.0,10.0
0.48571428571428565,35.0,20.0
0.24,75.0,0.0
0.3627450980392157,102.0,1.0
0.4580152671755725,131.0,2.0
0.48630136986301375,146.0,5.0
0.5454545454545454,176.0,10.0
0.4758064516129032,124.0,20.0
0.20547945205479454,73.0,0.0
0.3673469387755102,98.0,1.0
0.41441441441441446,111.0,2.0
0.48630136986301375,146.0,5.0
0.5426829268292683,164.0,10.0
0.2857142857142857,35.0,20.0
