gamma,l,rho,f0
1.7736521739130433,23.0,0.5,0.05
1.453478260869565,23.0,1.0,0.05
1.5596666666666668,24.0,0.0,0.05
1.4315833333333332,24.0,0.1,0.05
1.6396666666666666,24.0,0.5,0.05
1.6550833333333335,24.0,1.0,0.05
1.61216,25.0,0.0,0.05
1.46952,25.0,0.1,0.05
1.3676,25.0,0.5,0.05
1.5998400000000002,25.0,1.0,0.05
1.542769230769231,26.0,0.0,0.05
1.4125384615384615,26.0,0.1,0.05
1.2934615384615387,26.0,0.5,0.05
1.4484615384615382,26.0,1.0,0.05
1.4707407407407407,27.0,0.0,0.05
0.9076296296296297,27.0,0.1,0.05
1.6079999999999999,27.0,0.5,0.05
1.2565185185185186,27.0,1.0,0.05
1.7842142857142858,28.0,0.0,0.05
1.2772857142857144,28.0,0.1,0.05
1.545642857142857,28.0,0.5,0.05
1.418,28.0,1.0,0.05
1.4853103448275862,29.0,0.0,0.05
1.3987586206896552,29.0,0.1,0.05
1.5064137931034483,29.0,0.5,0.05
1.7142758620689655,29.0,1.0,0.05
1.5441333333333334,30.0,0.0,0.05
1.2848666666666666,30.0,0.1,0.05
1.6819333333333333,30.0,0.5,0.05
1.3426666666666667,30.0,1.0,0.05
0.5376000000000001,5.0,0.0,0.01
0.5272,5.0,0.1,0.01
0.8408,5.0,0.5,0.01
0.8576,5.0,1.0,0.01
0.3666666666666667,6.0,0.0,0.01
0.27299999999999996,6.0,0.1,0.01
0.7200000000000001,6.0,0.5,0.01
0.652,6.0,1.0,0.01
0.5651428571428572,7.0,0.0,0.01
0.48142857142857143,7.0,0.1,0.01
0.598,7.0,0.5,0.01
1.433142857142857,7.0,1.0,0.01
0.297,8.0,0.0,0.01
0.43025,8.0,0.1,0.01
0.267,8.0,0.5,0.01
1.32925,8.0,1.0,0.01
0.2448888888888889,9.0,0.0,0.01
0.4706666666666666,9.0,0.1,0.01
0.31533333333333335,9.0,0.5,0.01
1.2726666666666668,9.0,1.0,0.01
0.221,10.0,0.0,0.01
1.3984,10.0,0.1,0.01
1.6019999999999999,10.0,0.5,0.01
1.7553999999999998,10.0,1.0,0.01
0.2974545454545454,11.0,0.0,0.01
0.19727272727272727,11.0,0.1,0.01
1.8125454545454545,11.0,0.5,0.01
1.4247272727272728,11.0,1.0,0.01
0.2285,12.0,0.0,0.01
1.7056666666666667,12.0,0.1,0.01
1.7178333333333333,12.0,0.5,0.01
1.5185000000000002,12.0,1.0,0.01
0.2296923076923077,13.0,0.0,0.01
0.23046153846153847,13.0,0.1,0.01
1.528923076923077,13.0,0.5,0.01
1.7183076923076923,13.0,1.0,0.01
1.4055714285714287,14.0,0.0,0.01
1.7884285714285715,14.0,0.1,0.01
1.414,14.0,0.5,0.01
1.6617142857142857,14.0,1.0,0.01
0.27840000000000004,15.0,0.0,0.01
0.15386666666666665,15.0,0.1,0.01
1.3030666666666666,15.0,0.5,0.01
1.6212000000000002,15.0,1.0,0.01
1.379,16.0,0.0,0.01
1.6345,16.0,0.1,0.01
1.6975,16.0,0.5,0.01
1.28575,16.0,1.0,0.01
1.6711764705882353,17.0,0.0,0.01
1.078941176470588,17.0,0.1,0.01
1.604941176470588,17.0,0.5,0.01
1.7896470588235294,17.0,1.0,0.01
1.1506666666666667,18.0,0.0,0.01
1.4505555555555556,18.0,0.1,0.01
1.3402222222222222,18.0,0.5,0.01
1.6388888888888888,18.0,1.0,0.01
1.5803157894736841,19.0,0.0,0.01
1.3062105263157895,19.0,0.1,0.01
1.674842105263158,19.0,0.5,0.01
1.777157894736842,19.0,1.0,0.01
1.1741,20.0,0.0,0.01
1.5863,20.0,0.1,0.01
1.6458,20.0,0.5,0.01
1.6793,20.0,1.0,0.01
1.7764761904761903,21.0,0.0,0.01
1.4614285714285715,21.0,0.1,0.01
1.7288571428571426,21.0,0.5,0.01
1.564,21.0,1.0,0.01
1.6395454545454546,22.0,0.0,0.01
1.4287272727272726,22.0,0.1,0.01
1.1886363636363635,22.0,0.5,0.01
1.3829090909090909,22.0,1.0,0.01
1.0588695652173912,23.0,0.0,0.01
1.6468695652173913,23.0,0.1,0.01
1.4727826086956524,23.0,0.5,0.01
1.4842608695652173,23.0,1.0,0.01
1.3305,24.0,0.0,0.01
1.3353333333333335,24.0,0.1,0.01
1.33575,24.0,0.5,0.01
1.3800833333333333,24.0,1.0,0.01
1.75552,25.0,0.0,0.01
1.51968,25.0,0.1,0.01
1.62248,25.0,0.5,0.01
1.3175999999999999,25.0,1.0,0.01
1.4845384615384616,26.0,0.0,0.01
1.7018461538461538,26.0,0.1,0.01
1.2153846153846155,26.0,0.5,0.01
1.6014615384615385,26.0,1.0,0.01
1.563037037037037,27.0,0.0,0.01
1.7156296296296298,27.0,0.1,0.01
1.6312592592592592,27.0,0.5,0.01
1.462888888888889,27.0,1.0,0.01
1.3852142857142857,28.0,0.0,0.01
1.3827142857142858,28.0,0.1,0.01
1.4885,28.0,0.5,0.01
1.3364999999999998,28.0,1.0,0.01
1.787655172413793,29.0,0.0,0.01
1.438758620689655,29.0,0.1,0.01
1.3786206896551723,29.0,0.5,0.01
1.5502068965517242,29.0,1.0,0.01
1.3809333333333333,30.0,0.0,0.01
1.3907333333333334,30.0,0.1,0.01
1.3336666666666666,30.0,0.5,0.01
1.5398,30.0,1.0,0.01
0.0832,5.0,0.0,0.025
0.3928,5.0,0.1,0.025
0.458,5.0,0.5,0.025
0.4104,5.0,1.0,0.025
0.37799999999999995,6.0,0.0,0.025
0.42566666666666664,6.0,0.1,0.025
0.37833333333333335,6.0,0.5,0.025
0.4266666666666667,6.0,1.0,0.025
0.32485714285714284,7.0,0.0,0.025
0.4957142857142857,7.0,0.1,0.025
0.32457142857142857,7.0,0.5,0.025
0.7262857142857142,7.0,1.0,0.025
0.28575,8.0,0.0,0.025
0.342,8.0,0.1,0.025
0.33925,8.0,0.5,0.025
1.1975,8.0,1.0,0.025
0.25755555555555554,9.0,0.0,0.025
0.25577777777777777,9.0,0.1,0.025
0.5604444444444444,9.0,0.5,0.025
1.1677777777777778,9.0,1.0,0.025
0.2242,10.0,0.0,0.025
0.26280000000000003,10.0,0.1,0.025
0.6155999999999999,10.0,0.5,0.025
0.2278,10.0,1.0,0.025
0.15509090909090908,11.0,0.0,0.025
0.1398181818181818,11.0,0.1,0.025
1.6049090909090908,11.0,0.5,0.025
1.2554545454545456,11.0,1.0,0.025
0.2001666666666667,12.0,0.0,0.025
0.09866666666666667,12.0,0.1,0.025
1.0726666666666667,12.0,0.5,0.025
1.2463333333333333,12.0,1.0,0.025
0.18784615384615386,13.0,0.0,0.025
0.17923076923076925,13.0,0.1,0.025
1.5895384615384616,13.0,0.5,0.025
1.357076923076923,13.0,1.0,0.025
1.3408571428571427,14.0,0.0,0.025
0.44885714285714284,14.0,0.1,0.025
1.5724285714285713,14.0,0.5,0.025
1.4982857142857142,14.0,1.0,0.025
1.6021333333333334,15.0,0.0,0.025
1.9434666666666667,15.0,0.1,0.025
1.8454666666666666,15.0,0.5,0.025
1.6228,15.0,1.0,0.025
1.515375,16.0,0.0,0.025
1.601625,16.0,0.1,0.025
1.387375,16.0,0.5,0.025
1.736375,16.0,1.0,0.025
1.5147058823529411,17.0,0.0,0.025
1.6175294117647059,17.0,0.1,0.025
1.6384705882352941,17.0,0.5,0.025
1.3447058823529412,17.0,1.0,0.025
1.3131111111111111,18.0,0.0,0.025
1.4132222222222222,18.0,0.1,0.025
1.4398888888888888,18.0,0.5,0.025
1.2521111111111112,18.0,1.0,0.025
1.7578947368421052,19.0,0.0,0.025
1.2522105263157897,19.0,0.1,0.025
1.2142105263157894,19.0,0.5,0.025
1.5867368421052632,19.0,1.0,0.025
1.5817999999999999,20.0,0.0,0.025
1.5717,20.0,0.1,0.025
1.9013000000000002,20.0,0.5,0.025
1.4977,20.0,1.0,0.025
1.5385714285714287,21.0,0.0,0.025
1.3677142857142859,21.0,0.1,0.025
1.3294285714285714,21.0,0.5,0.025
1.797047619047619,21.0,1.0,0.025
1.4846363636363635,22.0,0.0,0.025
1.3383636363636364,22.0,0.1,0.025
1.296909090909091,22.0,0.5,0.025
1.3364545454545456,22.0,1.0,0.025
1.6501739130434783,23.0,0.0,0.025
1.5308695652173914,23.0,0.1,0.025
1.487913043478261,23.0,0.5,0.025
1.277304347826087,23.0,1.0,0.025
1.7666666666666666,24.0,0.0,0.025
1.4770833333333335,24.0,0.1,0.025
1.4160833333333331,24.0,0.5,0.025
1.8345,24.0,1.0,0.025
1.69064,25.0,0.0,0.025
1.4416,25.0,0.1,0.025
1.5562399999999998,25.0,0.5,0.025
1.44296,25.0,1.0,0.025
1.703769230769231,26.0,0.0,0.025
1.4183846153846154,26.0,0.1,0.025
1.470923076923077,26.0,0.5,0.025
1.650923076923077,26.0,1.0,0.025
1.3271851851851852,27.0,0.0,0.025
1.5757037037037036,27.0,0.1,0.025
1.379925925925926,27.0,0.5,0.025
1.6214074074074074,27.0,1.0,0.025
1.2652857142857141,28.0,0.0,0.025
1.8524285714285715,28.0,0.1,0.025
1.6138571428571429,28.0,0.5,0.025
1.2959285714285715,28.0,1.0,0.025
1.368344827586207,29.0,0.0,0.025
1.2890344827586206,29.0,0.1,0.025
1.654551724137931,29.0,0.5,0.025
1.5208275862068965,29.0,1.0,0.025
1.5544666666666667,30.0,0.0,0.025
1.4019333333333333,30.0,0.1,0.025
1.41,30.0,0.5,0.025
1.5332666666666666,30.0,1.0,0.025
0.28559999999999997,5.0,0.0,0.05
0.3484,5.0,0.1,0.05
0.40279999999999994,5.0,0.5,0.05
0.7096,5.0,1.0,0.05
0.14933333333333335,6.0,0.0,0.05
0.359,6.0,0.1,0.05
0.35633333333333334,6.0,0.5,0.05
0.3566666666666667,6.0,1.0,0.05
0.28828571428571426,7.0,0.0,0.05
0.045142857142857144,7.0,0.1,0.05
0.16714285714285712,7.0,0.5,0.05
0.5708571428571428,7.0,1.0,0.05
0.11975,8.0,0.0,0.05
0.2795,8.0,0.1,0.05
0.2715,8.0,0.5,0.05
0.2685,8.0,1.0,0.05
0.27955555555555556,9.0,0.0,0.05
0.2273333333333333,9.0,0.1,0.05
0.25355555555555553,9.0,0.5,0.05
0.22666666666666668,9.0,1.0,0.05
0.21800000000000003,10.0,0.0,0.05
0.047599999999999996,10.0,0.1,0.05
0.2162,10.0,0.5,0.05
0.4138,10.0,1.0,0.05
0.18818181818181817,11.0,0.0,0.05
0.21981818181818183,11.0,0.1,0.05
0.18472727272727274,11.0,0.5,0.05
1.451090909090909,11.0,1.0,0.05
0.16766666666666666,12.0,0.0,0.05
0.06283333333333334,12.0,0.1,0.05
0.1815,12.0,0.5,0.05
1.0028333333333335,12.0,1.0,0.05
0.09276923076923077,13.0,0.0,0.05
0.16492307692307692,13.0,0.1,0.05
0.1966153846153846,13.0,0.5,0.05
1.3858461538461537,13.0,1.0,0.05
0.14585714285714285,14.0,0.0,0.05
1.0105714285714285,14.0,0.1,0.05
1.3771428571428572,14.0,0.5,0.05
1.6607142857142858,14.0,1.0,0.05
0.13613333333333333,15.0,0.0,0.05
0.1048,15.0,0.1,0.05
1.3097333333333334,15.0,0.5,0.05
1.3881333333333332,15.0,1.0,0.05
1.712125,16.0,0.0,0.05
0.161875,16.0,0.1,0.05
0.132875,16.0,0.5,0.05
1.69675,16.0,1.0,0.05
0.9824705882352942,17.0,0.0,0.05
1.480470588235294,17.0,0.1,0.05
1.6885882352941177,17.0,0.5,0.05
1.334470588235294,17.0,1.0,0.05
1.5722222222222222,18.0,0.0,0.05
1.4455555555555555,18.0,0.1,0.05
1.4522222222222223,18.0,0.5,0.05
1.351888888888889,18.0,1.0,0.05
1.2613684210526317,19.0,0.0,0.05
1.264421052631579,19.0,0.1,0.05
1.8195789473684212,19.0,0.5,0.05
1.7285263157894737,19.0,1.0,0.05
1.501,20.0,0.0,0.05
1.6966,20.0,0.1,0.05
1.6135000000000002,20.0,0.5,0.05
1.3458999999999999,20.0,1.0,0.05
1.1727619047619047,21.0,0.0,0.05
1.2563809523809524,21.0,0.1,0.05
1.4041904761904762,21.0,0.5,0.05
1.2397142857142858,21.0,1.0,0.05
1.2832727272727273,22.0,0.0,0.05
1.2878181818181818,22.0,0.1,0.05
1.3741818181818182,22.0,0.5,0.05
1.6136363636363635,22.0,1.0,0.05
1.5035652173913043,23.0,0.0,0.05
1.5502608695652174,23.0,0.1,0.05
1.5565217391304347,23.0,0.5,0.05
1.4002608695652174,23.0,1.0,0.05
1.5759166666666669,24.0,0.0,0.05
1.6585,24.0,0.1,0.05
1.3615833333333331,24.0,0.5,0.05
1.5131666666666668,24.0,1.0,0.05
1.49976,25.0,0.0,0.05
1.46624,25.0,0.1,0.05
1.6292,25.0,0.5,0.05
1.5126400000000002,25.0,1.0,0.05
1.6195384615384614,26.0,0.0,0.05
1.3446153846153845,26.0,0.1,0.05
1.434923076923077,26.0,0.5,0.05
1.8126153846153845,26.0,1.0,0.05
1.4960000000000002,27.0,0.0,0.05
1.5388148148148149,27.0,0.1,0.05
1.5031111111111113,27.0,0.5,0.05
1.7866666666666668,27.0,1.0,0.05
1.5687857142857144,28.0,0.0,0.05
1.4740714285714287,28.0,0.1,0.05
1.5672142857142857,28.0,0.5,0.05
1.7125714285714284,28.0,1.0,0.05
1.6549655172413793,29.0,0.0,0.05
1.7095172413793103,29.0,0.1,0.05
1.3713103448275863,29.0,0.5,0.05
1.603655172413793,29.0,1.0,0.05
1.4062,30.0,0.0,0.05
1.5233999999999999,30.0,0.1,0.05
1.6652,30.0,0.5,0.05
1.4671333333333334,30.0,1.0,0.05
0.5204,5.0,0.0,0.01
0.5511999999999999,5.0,0.1,0.01
0.2408,5.0,0.5,0.01
0.6612,5.0,1.0,0.01
0.48100000000000004,6.0,0.0,0.01
0.383,6.0,0.1,0.01
0.6866666666666666,6.0,0.5,0.01
1.4483333333333333,6.0,1.0,0.01
0.4288571428571428,7.0,0.0,0.01
0.24742857142857141,7.0,0.1,0.01
1.73,7.0,0.5,0.01
0.5094285714285715,7.0,1.0,0.01
0.38825,8.0,0.0,0.01
0.08525,8.0,0.1,0.01
0.79675,8.0,0.5,0.01
0.83275,8.0,1.0,0.01
0.3148888888888889,9.0,0.0,0.01
0.38711111111111113,9.0,0.1,0.01
1.3448888888888888,9.0,0.5,0.01
0.8802222222222222,9.0,1.0,0.01
0.3702,10.0,0.0,0.01
0.4328,10.0,0.1,0.01
1.6461999999999999,10.0,0.5,0.01
1.4172,10.0,1.0,0.01
0.306,11.0,0.0,0.01
1.3696363636363638,11.0,0.1,0.01
1.5370909090909093,11.0,0.5,0.01
1.781818181818182,11.0,1.0,0.01
0.21233333333333335,12.0,0.0,0.01
1.7961666666666665,12.0,0.1,0.01
1.4881666666666666,12.0,0.5,0.01
1.4565000000000001,12.0,1.0,0.01
0.37953846153846155,13.0,0.0,0.01
0.9881538461538462,13.0,0.1,0.01
1.3269230769230769,13.0,0.5,0.01
1.400923076923077,13.0,1.0,0.01
1.468142857142857,14.0,0.0,0.01
1.4502857142857142,14.0,0.1,0.01
1.483285714285714,14.0,0.5,0.01
1.7132857142857143,14.0,1.0,0.01
1.1911999999999998,15.0,0.0,0.01
1.6632,15.0,0.1,0.01
1.0934666666666668,15.0,0.5,0.01
1.6574666666666666,15.0,1.0,0.01
1.389875,16.0,0.0,0.01
1.3645,16.0,0.1,0.01
1.75725,16.0,0.5,0.01
1.051375,16.0,1.0,0.01
1.4124705882352941,17.0,0.0,0.01
1.6231764705882354,17.0,0.1,0.01
1.244235294117647,17.0,0.5,0.01
1.3248235294117645,17.0,1.0,0.01
1.5554444444444444,18.0,0.0,0.01
1.4741111111111111,18.0,0.1,0.01
1.5650000000000002,18.0,0.5,0.01
1.6577777777777778,18.0,1.0,0.01
1.592421052631579,19.0,0.0,0.01
1.6043157894736841,19.0,0.1,0.01
1.7530526315789474,19.0,0.5,0.01
1.5538947368421052,19.0,1.0,0.01
1.3986,20.0,0.0,0.01
1.3321999999999998,20.0,0.1,0.01
1.6018000000000001,20.0,0.5,0.01
1.0539,20.0,1.0,0.01
1.802952380952381,21.0,0.0,0.01
1.7133333333333332,21.0,0.1,0.01
1.662857142857143,21.0,0.5,0.01
1.5213333333333334,21.0,1.0,0.01
1.452909090909091,22.0,0.0,0.01
1.529,22.0,0.1,0.01
1.7363636363636366,22.0,0.5,0.01
1.3702727272727273,22.0,1.0,0.01
1.5635652173913044,23.0,0.0,0.01
1.4226956521739131,23.0,0.1,0.01
1.567391304347826,23.0,0.5,0.01
1.4274782608695653,23.0,1.0,0.01
1.4659166666666668,24.0,0.0,0.01
1.4461666666666666,24.0,0.1,0.01
1.0860833333333333,24.0,0.5,0.01
1.60775,24.0,1.0,0.01
1.73032,25.0,0.0,0.01
1.43672,25.0,0.1,0.01
1.20032,25.0,0.5,0.01
1.65592,25.0,1.0,0.01
1.513923076923077,26.0,0.0,0.01
1.6748461538461539,26.0,0.1,0.01
1.3873846153846154,26.0,0.5,0.01
1.6786153846153846,26.0,1.0,0.01
1.3502962962962963,27.0,0.0,0.01
1.464888888888889,27.0,0.1,0.01
1.4088148148148147,27.0,0.5,0.01
1.3968148148148147,27.0,1.0,0.01
1.8145,28.0,0.0,0.01
1.4119285714285714,28.0,0.1,0.01
1.4933571428571428,28.0,0.5,0.01
1.5137857142857143,28.0,1.0,0.01
0.9068275862068965,29.0,0.0,0.01
1.4617241379310344,29.0,0.1,0.01
1.5588965517241378,29.0,0.5,0.01
1.6958620689655173,29.0,1.0,0.01
1.3842666666666665,30.0,0.0,0.01
1.5316,30.0,0.1,0.01
1.5120666666666667,30.0,0.5,0.01
1.4132,30.0,1.0,0.01
0.244,5.0,0.0,0.025
0.5364,5.0,0.1,0.025
0.37639999999999996,5.0,0.5,0.025
0.2612,5.0,1.0,0.025
0.06933333333333333,6.0,0.0,0.025
0.43,6.0,0.1,0.025
0.35966666666666663,6.0,0.5,0.025
0.5256666666666666,6.0,1.0,0.025
0.39971428571428574,7.0,0.0,0.025
0.41171428571428575,7.0,0.1,0.025
0.5777142857142856,7.0,0.5,0.025
1.2148571428571429,7.0,1.0,0.025
0.283,8.0,0.0,0.025
0.26,8.0,0.1,0.025
0.2975,8.0,0.5,0.025
0.318,8.0,1.0,0.025
0.28155555555555556,9.0,0.0,0.025
0.27133333333333337,9.0,0.1,0.025
1.848,9.0,0.5,0.025
0.44422222222222224,9.0,1.0,0.025
0.21880000000000002,10.0,0.0,0.025
0.2712,10.0,0.1,0.025
0.8423999999999999,10.0,0.5,0.025
1.5366,10.0,1.0,0.025
0.23672727272727273,11.0,0.0,0.025
0.2581818181818182,11.0,0.1,0.025
1.4049090909090909,11.0,0.5,0.025
1.6105454545454547,11.0,1.0,0.025
0.1745,12.0,0.0,0.025
0.19399999999999998,12.0,0.1,0.025
1.2555,12.0,0.5,0.025
1.4915,12.0,1.0,0.025
0.08538461538461539,13.0,0.0,0.025
0.17507692307692307,13.0,0.1,0.025
1.6887692307692308,13.0,0.5,0.025
1.6649230769230767,13.0,1.0,0.025
1.452,14.0,0.0,0.025
1.3082857142857143,14.0,0.1,0.025
1.4174285714285715,14.0,0.5,0.025
1.839,14.0,1.0,0.025
1.1497333333333333,15.0,0.0,0.025
0.16173333333333334,15.0,0.1,0.025
1.6178666666666668,15.0,0.5,0.025
1.3336000000000001,15.0,1.0,0.025
1.66525,16.0,0.0,0.025
1.393375,16.0,0.1,0.025
1.476125,16.0,0.5,0.025
1.34425,16.0,1.0,0.025
1.3369411764705883,17.0,0.0,0.025
1.697529411764706,17.0,0.1,0.025
1.763529411764706,17.0,0.5,0.025
1.3485882352941176,17.0,1.0,0.025
1.3377777777777777,18.0,0.0,0.025
1.8387777777777776,18.0,0.1,0.025
1.5584444444444445,18.0,0.5,0.025
1.4577777777777776,18.0,1.0,0.025
1.294421052631579,19.0,0.0,0.025
1.5250526315789472,19.0,0.1,0.025
1.3725263157894736,19.0,0.5,0.025
1.3831578947368421,19.0,1.0,0.025
1.4852,20.0,0.0,0.025
1.2773999999999999,20.0,0.1,0.025
1.7437,20.0,0.5,0.025
1.5914,20.0,1.0,0.025
1.2276190476190476,21.0,0.0,0.025
1.2365714285714287,21.0,0.1,0.025
1.7013333333333334,21.0,0.5,0.025
1.5574285714285716,21.0,1.0,0.025
1.5590909090909089,22.0,0.0,0.025
1.5478181818181818,22.0,0.1,0.025
1.4805454545454546,22.0,0.5,0.025
1.7117272727272728,22.0,1.0,0.025
1.7457391304347827,23.0,0.0,0.025
1.514695652173913,23.0,0.1,0.025
1.6625217391304348,23.0,0.5,0.025
1.5086956521739132,23.0,1.0,0.025
1.3479166666666667,24.0,0.0,0.025
1.5495833333333333,24.0,0.1,0.025
1.9065,24.0,0.5,0.025
1.6933333333333334,24.0,1.0,0.025
1.10464,25.0,0.0,0.025
1.36736,25.0,0.1,0.025
1.52528,25.0,0.5,0.025
1.28856,25.0,1.0,0.025
1.2436153846153848,26.0,0.0,0.025
1.3469230769230771,26.0,0.1,0.025
1.4522307692307694,26.0,0.5,0.025
1.336230769230769,26.0,1.0,0.025
1.6848888888888889,27.0,0.0,0.025
1.3486666666666667,27.0,0.1,0.025
1.4134074074074074,27.0,0.5,0.025
1.492962962962963,27.0,1.0,0.025
1.4352142857142858,28.0,0.0,0.025
1.4873571428571428,28.0,0.1,0.025
1.5717142857142858,28.0,0.5,0.025
1.4330714285714286,28.0,1.0,0.025
1.1765517241379309,29.0,0.0,0.025
1.3156551724137933,29.0,0.1,0.025
1.7451724137931035,29.0,0.5,0.025
1.3828275862068964,29.0,1.0,0.025
1.3658666666666666,30.0,0.0,0.025
1.4542666666666666,30.0,0.1,0.025
1.4188,30.0,0.5,0.025
1.4762666666666666,30.0,1.0,0.025
0.4288,5.0,0.0,0.05
0.047599999999999996,5.0,0.1,0.05
0.2084,5.0,0.5,0.05
0.6856,5.0,1.0,0.05
0.19766666666666666,6.0,0.0,0.05
0.09966666666666667,6.0,0.1,0.05
0.057999999999999996,6.0,0.5,0.05
0.35433333333333333,6.0,1.0,0.05
0.30542857142857144,7.0,0.0,0.05
0.08514285714285715,7.0,0.1,0.05
0.8668571428571428,7.0,0.5,0.05
0.3562857142857143,7.0,1.0,0.05
0.25325,8.0,0.0,0.05
0.0895,8.0,0.1,0.05
0.509,8.0,0.5,0.05
0.37225,8.0,1.0,0.05
0.12777777777777777,9.0,0.0,0.05
0.05266666666666667,9.0,0.1,0.05
0.24688888888888888,9.0,0.5,0.05
0.45266666666666666,9.0,1.0,0.05
0.0718,10.0,0.0,0.05
0.0524,10.0,0.1,0.05
0.22799999999999998,10.0,0.5,0.05
0.3914,10.0,1.0,0.05
0.18654545454545454,11.0,0.0,0.05
0.21127272727272725,11.0,0.1,0.05
0.18709090909090909,11.0,0.5,0.05
0.19072727272727272,11.0,1.0,0.05
0.022000000000000002,12.0,0.0,0.05
0.17049999999999998,12.0,0.1,0.05
0.17433333333333334,12.0,0.5,0.05
0.338,12.0,1.0,0.05
0.03323076923076923,13.0,0.0,0.05
0.06553846153846153,13.0,0.1,0.05
0.17246153846153847,13.0,0.5,0.05
1.531076923076923,13.0,1.0,0.05
0.15285714285714286,14.0,0.0,0.05
0.14728571428571427,14.0,0.1,0.05
1.1508571428571428,14.0,0.5,0.05
1.4094285714285715,14.0,1.0,0.05
1.2813333333333332,15.0,0.0,0.05
0.13479999999999998,15.0,0.1,0.05
0.1434666666666667,15.0,0.5,0.05
1.7173333333333334,15.0,1.0,0.05
1.644875,16.0,0.0,0.05
1.384625,16.0,0.1,0.05
1.19125,16.0,0.5,0.05
1.625,16.0,1.0,0.05
1.5661176470588234,17.0,0.0,0.05
1.719764705882353,17.0,0.1,0.05
1.7951764705882354,17.0,0.5,0.05
1.2989411764705883,17.0,1.0,0.05
1.6044444444444443,18.0,0.0,0.05
1.5704444444444445,18.0,0.1,0.05
1.5322222222222222,18.0,0.5,0.05
1.494888888888889,18.0,1.0,0.05
1.4378947368421053,19.0,0.0,0.05
1.353578947368421,19.0,0.1,0.05
1.5085263157894737,19.0,0.5,0.05
1.3682105263157893,19.0,1.0,0.05
1.7005,20.0,0.0,0.05
1.4849,20.0,0.1,0.05
1.7699000000000003,20.0,0.5,0.05
1.2338,20.0,1.0,0.05
1.612285714285714,21.0,0.0,0.05
1.582,21.0,0.1,0.05
1.5754285714285716,21.0,0.5,0.05
1.5703809523809524,21.0,1.0,0.05
1.562909090909091,22.0,0.0,0.05
1.2731818181818182,22.0,0.1,0.05
1.2713636363636363,22.0,0.5,0.05
1.2687272727272727,22.0,1.0,0.05
1.6353043478260871,23.0,0.0,0.05
1.646608695652174,23.0,0.1,0.05
1.24,23.0,0.5,0.05
1.647304347826087,23.0,1.0,0.05
1.4954166666666666,24.0,0.0,0.05
1.4924166666666665,24.0,0.1,0.05
1.5195,24.0,0.5,0.05
1.1843333333333332,24.0,1.0,0.05
1.3801599999999998,25.0,0.0,0.05
1.376,25.0,0.1,0.05
1.36856,25.0,0.5,0.05
1.4696,25.0,1.0,0.05
1.4604615384615385,26.0,0.0,0.05
1.6536923076923078,26.0,0.1,0.05
1.495076923076923,26.0,0.5,0.05
1.457846153846154,26.0,1.0,0.05
1.2334814814814816,27.0,0.0,0.05
1.3314074074074074,27.0,0.1,0.05
1.0354814814814814,27.0,0.5,0.05
1.6108888888888888,27.0,1.0,0.05
1.5045714285714287,28.0,0.0,0.05
1.6045714285714285,28.0,0.1,0.05
1.2827857142857142,28.0,0.5,0.05
1.3587142857142855,28.0,1.0,0.05
1.4476551724137932,29.0,0.0,0.05
1.3837241379310345,29.0,0.1,0.05
1.4491724137931035,29.0,0.5,0.05
1.1097931034482758,29.0,1.0,0.05
1.3459333333333334,30.0,0.0,0.05
1.5344,30.0,0.1,0.05
1.4243999999999999,30.0,0.5,0.05
1.4676666666666667,30.0,1.0,0.05
0.506,5.0,0.0,0.01
0.5035999999999999,5.0,0.1,0.01
1.1944000000000001,5.0,0.5,0.01
0.6456000000000001,5.0,1.0,0.01
0.44733333333333336,6.0,0.0,0.01
0.538,6.0,0.1,0.01
0.5443333333333333,6.0,0.5,0.01
1.5533333333333335,6.0,1.0,0.01
0.5582857142857143,7.0,0.0,0.01
0.4177142857142857,7.0,0.1,0.01
0.5008571428571428,7.0,0.5,0.01
1.987142857142857,7.0,1.0,0.01
0.309,8.0,0.0,0.01
0.30675,8.0,0.1,0.01
0.505,8.0,0.5,0.01
1.4125,8.0,1.0,0.01
0.23977777777777776,9.0,0.0,0.01
0.19955555555555557,9.0,0.1,0.01
1.7386666666666666,9.0,0.5,0.01
1.5766666666666667,9.0,1.0,0.01
0.303,10.0,0.0,0.01
0.1648,10.0,0.1,0.01
1.3195999999999999,10.0,0.5,0.01
0.844,10.0,1.0,0.01
0.31272727272727274,11.0,0.0,0.01
0.3645454545454545,11.0,0.1,0.01
0.27454545454545454,11.0,0.5,0.01
1.676,11.0,1.0,0.01
0.24583333333333335,12.0,0.0,0.01
1.5026666666666666,12.0,0.1,0.01
1.3573333333333333,12.0,0.5,0.01
1.5043333333333333,12.0,1.0,0.01
1.6076923076923075,13.0,0.0,0.01
1.3586153846153846,13.0,0.1,0.01
1.335846153846154,13.0,0.5,0.01
1.4716923076923079,13.0,1.0,0.01
1.5718571428571428,14.0,0.0,0.01
1.7037142857142857,14.0,0.1,0.01
1.4302857142857144,14.0,0.5,0.01
1.645857142857143,14.0,1.0,0.01
1.5586666666666666,15.0,0.0,0.01
1.5441333333333334,15.0,0.1,0.01
1.5869333333333333,15.0,0.5,0.01
1.0828,15.0,1.0,0.01
1.45075,16.0,0.0,0.01
1.70475,16.0,0.1,0.01
1.6845,16.0,0.5,0.01
1.593,16.0,1.0,0.01
1.0858823529411765,17.0,0.0,0.01
1.5211764705882354,17.0,0.1,0.01
