gamma,l,rho,f0
1.5856666666666666,6.0,1.0,0.01
0.14914285714285716,7.0,0.0,0.01
1.5631428571428572,7.0,0.1,0.01
1.2274285714285715,7.0,0.5,0.01
1.1688571428571428,7.0,1.0,0.01
0.25575,8.0,0.0,0.01
1.7805,8.0,0.1,0.01
1.5115,8.0,0.5,0.01
1.525,8.0,1.0,0.01
0.3568888888888889,9.0,0.0,0.01
1.17,9.0,0.1,0.01
1.892,9.0,0.5,0.01
1.6097777777777778,9.0,1.0,0.01
0.25539999999999996,10.0,0.0,0.01
1.491,10.0,0.1,0.01
1.4936,10.0,0.5,0.01
1.8536000000000001,10.0,1.0,0.01
0.3989090909090909,11.0,0.0,0.01
1.4447272727272726,11.0,0.1,0.01
1.443818181818182,11.0,0.5,0.01
1.078909090909091,11.0,1.0,0.01
0.4131666666666667,12.0,0.0,0.01
0.9521666666666667,12.0,0.1,0.01
1.6431666666666667,12.0,0.5,0.01
1.8615000000000002,12.0,1.0,0.01
0.3433846153846154,13.0,0.0,0.01
1.4444615384615385,13.0,0.1,0.01
1.2246153846153847,13.0,0.5,0.01
1.5515384615384618,13.0,1.0,0.01
1.5697142857142856,14.0,0.0,0.01
1.3021428571428573,14.0,0.1,0.01
1.7914285714285714,14.0,0.5,0.01
1.8339999999999999,14.0,1.0,0.01
1.5242666666666667,15.0,0.0,0.01
1.716,15.0,0.1,0.01
1.5475999999999999,15.0,0.5,0.01
1.3770666666666667,15.0,1.0,0.01
1.650875,16.0,0.0,0.01
1.37525,16.0,0.1,0.01
1.269,16.0,0.5,0.01
1.47175,16.0,1.0,0.01
1.2850588235294118,17.0,0.0,0.01
1.8611764705882354,17.0,0.1,0.01
1.4205882352941175,17.0,0.5,0.01
1.1671764705882353,17.0,1.0,0.01
1.253111111111111,18.0,0.0,0.01
1.5463333333333333,18.0,0.1,0.01
1.4975555555555555,18.0,0.5,0.01
1.0485555555555555,18.0,1.0,0.01
1.465578947368421,19.0,0.0,0.01
1.4611578947368422,19.0,0.1,0.01
1.5672631578947367,19.0,0.5,0.01
1.3830526315789473,19.0,1.0,0.01
1.5849,20.0,0.0,0.01
1.8135000000000001,20.0,0.1,0.01
1.5237,20.0,0.5,0.01
1.5435,20.0,1.0,0.01
1.7158095238095237,21.0,0.0,0.01
1.3847619047619046,21.0,0.1,0.01
1.6433333333333333,21.0,0.5,0.01
1.5154285714285716,21.0,1.0,0.01
1.5217272727272728,22.0,0.0,0.01
1.8187272727272727,22.0,0.1,0.01
1.6883636363636363,22.0,0.5,0.01
1.7245454545454544,22.0,1.0,0.01
1.737913043478261,23.0,0.0,0.01
1.494695652173913,23.0,0.1,0.01
1.1339130434782607,23.0,0.5,0.01
1.5021739130434781,23.0,1.0,0.01
1.4241666666666666,24.0,0.0,0.01
1.3184166666666666,24.0,0.1,0.01
1.5672499999999998,24.0,0.5,0.01
1.5818333333333332,24.0,1.0,0.01
1.72888,25.0,0.0,0.01
1.41464,25.0,0.1,0.01
1.5263999999999998,25.0,0.5,0.01
1.4483199999999998,25.0,1.0,0.01
1.5526153846153847,26.0,0.0,0.01
1.5957692307692308,26.0,0.1,0.01
1.5493076923076923,26.0,0.5,0.01
1.5922307692307693,26.0,1.0,0.01
1.229037037037037,27.0,0.0,0.01
1.3997777777777776,27.0,0.1,0.01
1.3823703703703702,27.0,0.5,0.01
1.4886666666666668,27.0,1.0,0.01
1.6663571428571429,28.0,0.0,0.01
1.5744285714285715,28.0,0.1,0.01
1.6334285714285712,28.0,0.5,0.01
1.5574285714285714,28.0,1.0,0.01
1.5109655172413792,29.0,0.0,0.01
1.7619310344827586,29.0,0.1,0.01
1.5406206896551724,29.0,0.5,0.01
1.2513103448275862,29.0,1.0,0.01
1.5337333333333334,30.0,0.0,0.01
1.1550666666666667,30.0,0.1,0.01
1.6433333333333333,30.0,0.5,0.01
1.7408,30.0,1.0,0.01
0.2032,5.0,0.0,0.025
1.0344,5.0,0.1,0.025
1.6079999999999999,5.0,0.5,0.025
2.0,5.0,1.0,0.025
0.20566666666666666,6.0,0.0,0.025
1.1673333333333333,6.0,0.1,0.025
1.5993333333333333,6.0,0.5,0.025
1.6333333333333335,6.0,1.0,0.025
0.34228571428571425,7.0,0.0,0.025
1.0965714285714285,7.0,0.1,0.025
1.7962857142857143,7.0,0.5,0.025
1.1368571428571428,7.0,1.0,0.025
0.174,8.0,0.0,0.025
1.54325,8.0,0.1,0.025
1.28675,8.0,0.5,0.025
1.355,8.0,1.0,0.025
0.23511111111111113,9.0,0.0,0.025
0.9673333333333333,9.0,0.1,0.025
1.948,9.0,0.5,0.025
1.776888888888889,9.0,1.0,0.025
0.1888,10.0,0.0,0.025
1.716,10.0,0.1,0.025
1.5298,10.0,0.5,0.025
1.1674,10.0,1.0,0.025
0.174,11.0,0.0,0.025
1.8141818181818181,11.0,0.1,0.025
1.5474545454545454,11.0,0.5,0.025
1.6179999999999999,11.0,1.0,0.025
0.17533333333333334,12.0,0.0,0.025
1.3103333333333333,12.0,0.1,0.025
1.4485000000000001,12.0,0.5,0.025
1.4814999999999998,12.0,1.0,0.025
0.17615384615384616,13.0,0.0,0.025
1.7826153846153845,13.0,0.1,0.025
1.6901538461538463,13.0,0.5,0.025
1.6912307692307693,13.0,1.0,0.025
0.15128571428571427,14.0,0.0,0.025
1.608857142857143,14.0,0.1,0.025
1.72,14.0,0.5,0.025
1.518,14.0,1.0,0.025
1.3981333333333335,15.0,0.0,0.025
1.7258666666666669,15.0,0.1,0.025
1.4452,15.0,0.5,0.025
1.1097333333333335,15.0,1.0,0.025
1.5265,16.0,0.0,0.025
1.81975,16.0,0.1,0.025
1.627375,16.0,0.5,0.025
1.630125,16.0,1.0,0.025
1.383058823529412,17.0,0.0,0.025
1.5654117647058823,17.0,0.1,0.025
1.2848235294117647,17.0,0.5,0.025
1.5423529411764705,17.0,1.0,0.025
1.4986666666666666,18.0,0.0,0.025
1.0748888888888888,18.0,0.1,0.025
1.6356666666666666,18.0,0.5,0.025
1.6173333333333333,18.0,1.0,0.025
1.5514736842105263,19.0,0.0,0.025
1.5616842105263158,19.0,0.1,0.025
1.2022105263157894,19.0,0.5,0.025
1.5402105263157895,19.0,1.0,0.025
1.5087,20.0,0.0,0.025
1.6041,20.0,0.1,0.025
1.4134,20.0,0.5,0.025
1.4612,20.0,1.0,0.025
1.6235238095238096,21.0,0.0,0.025
1.2473333333333332,21.0,0.1,0.025
1.3982857142857144,21.0,0.5,0.025
1.0641904761904761,21.0,1.0,0.025
1.5474545454545454,22.0,0.0,0.025
1.354090909090909,22.0,0.1,0.025
1.5119090909090909,22.0,0.5,0.025
1.5585454545454545,22.0,1.0,0.025
1.5565217391304347,23.0,0.0,0.025
1.397304347826087,23.0,0.1,0.025
1.5533913043478262,23.0,0.5,0.025
1.6229565217391306,23.0,1.0,0.025
1.4337499999999999,24.0,0.0,0.025
1.6803333333333335,24.0,0.1,0.025
1.58425,24.0,0.5,0.025
1.5791666666666666,24.0,1.0,0.025
1.72976,25.0,0.0,0.025
1.24696,25.0,0.1,0.025
1.4761600000000001,25.0,0.5,0.025
1.20752,25.0,1.0,0.025
1.4034615384615385,26.0,0.0,0.025
1.595923076923077,26.0,0.1,0.025
1.3223076923076924,26.0,0.5,0.025
1.0867692307692307,26.0,1.0,0.025
1.474888888888889,27.0,0.0,0.025
1.3371851851851853,27.0,0.1,0.025
1.6333333333333333,27.0,0.5,0.025
1.5825185185185187,27.0,1.0,0.025
1.314,28.0,0.0,0.025
1.610642857142857,28.0,0.1,0.025
1.4709285714285714,28.0,0.5,0.025
1.1417142857142857,28.0,1.0,0.025
1.6651724137931034,29.0,0.0,0.025
1.581448275862069,29.0,0.1,0.025
1.5917241379310343,29.0,0.5,0.025
1.3966896551724137,29.0,1.0,0.025
1.5335333333333334,30.0,0.0,0.025
1.3672,30.0,0.1,0.025
1.4786666666666666,30.0,0.5,0.025
1.5525333333333333,30.0,1.0,0.025
0.40919999999999995,5.0,0.0,0.05
0.7624,5.0,0.1,0.05
1.4727999999999999,5.0,0.5,0.05
1.4868000000000001,5.0,1.0,0.05
0.39466666666666667,6.0,0.0,0.05
1.5606666666666669,6.0,0.1,0.05
1.3363333333333334,6.0,0.5,0.05
1.6436666666666666,6.0,1.0,0.05
0.30742857142857144,7.0,0.0,0.05
1.8562857142857143,7.0,0.1,0.05
1.571142857142857,7.0,0.5,0.05
1.5782857142857143,7.0,1.0,0.05
0.2695,8.0,0.0,0.05
1.67375,8.0,0.1,0.05
1.74225,8.0,0.5,0.05
1.45025,8.0,1.0,0.05
0.11333333333333334,9.0,0.0,0.05
1.416,9.0,0.1,0.05
1.6051111111111112,9.0,0.5,0.05
1.145111111111111,9.0,1.0,0.05
0.16419999999999998,10.0,0.0,0.05
1.7706,10.0,0.1,0.05
1.5710000000000002,10.0,0.5,0.05
1.966,10.0,1.0,0.05
0.07836363636363636,11.0,0.0,0.05
1.5905454545454545,11.0,0.1,0.05
1.6436363636363636,11.0,0.5,0.05
1.7192727272727273,11.0,1.0,0.05
0.17800000000000002,12.0,0.0,0.05
1.6061666666666667,12.0,0.1,0.05
1.5274999999999999,12.0,0.5,0.05
1.6706666666666665,12.0,1.0,0.05
0.14123076923076924,13.0,0.0,0.05
1.935076923076923,13.0,0.1,0.05
1.46,13.0,0.5,0.05
1.6867692307692308,13.0,1.0,0.05
1.2182857142857144,14.0,0.0,0.05
1.78,14.0,0.1,0.05
1.4365714285714284,14.0,0.5,0.05
1.9685714285714284,14.0,1.0,0.05
1.6900000000000002,15.0,0.0,0.05
1.3820000000000001,15.0,0.1,0.05
1.2036,15.0,0.5,0.05
1.3882666666666668,15.0,1.0,0.05
1.416625,16.0,0.0,0.05
1.1345,16.0,0.1,0.05
1.62125,16.0,0.5,0.05
1.308625,16.0,1.0,0.05
1.2849411764705883,17.0,0.0,0.05
1.116470588235294,17.0,0.1,0.05
1.5848235294117647,17.0,0.5,0.05
1.3352941176470587,17.0,1.0,0.05
1.8851111111111112,18.0,0.0,0.05
1.7494444444444444,18.0,0.1,0.05
0.9232222222222222,18.0,0.5,0.05
1.7704444444444443,18.0,1.0,0.05
1.6837894736842105,19.0,0.0,0.05
1.4854736842105263,19.0,0.1,0.05
1.5947368421052632,19.0,0.5,0.05
1.2842105263157895,19.0,1.0,0.05
1.5718999999999999,20.0,0.0,0.05
1.4667999999999999,20.0,0.1,0.05
1.441,20.0,0.5,0.05
1.082,20.0,1.0,0.05
1.206952380952381,21.0,0.0,0.05
1.5036190476190476,21.0,0.1,0.05
1.616,21.0,0.5,0.05
1.4447619047619047,21.0,1.0,0.05
1.6592727272727272,22.0,0.0,0.05
1.8047272727272727,22.0,0.1,0.05
1.4885454545454544,22.0,0.5,0.05
1.5507272727272727,22.0,1.0,0.05
1.3544347826086958,23.0,0.0,0.05
1.6786086956521737,23.0,0.1,0.05
1.6053043478260869,23.0,0.5,0.05
1.3676521739130434,23.0,1.0,0.05
1.4336666666666666,24.0,0.0,0.05
1.7340833333333334,24.0,0.1,0.05
1.2683333333333333,24.0,0.5,0.05
1.5906666666666667,24.0,1.0,0.05
1.66032,25.0,0.0,0.05
1.276,25.0,0.1,0.05
1.6443199999999998,25.0,0.5,0.05
1.3413599999999999,25.0,1.0,0.05
1.6926923076923077,26.0,0.0,0.05
1.7062307692307692,26.0,0.1,0.05
1.3384615384615384,26.0,0.5,0.05
1.324,26.0,1.0,0.05
1.5541481481481483,27.0,0.0,0.05
1.6597037037037037,27.0,0.1,0.05
1.4949629629629628,27.0,0.5,0.05
1.6900000000000002,27.0,1.0,0.05
1.5597142857142856,28.0,0.0,0.05
1.3127857142857144,28.0,0.1,0.05
1.409857142857143,28.0,0.5,0.05
1.6037857142857141,28.0,1.0,0.05
1.5092413793103447,29.0,0.0,0.05
1.5942068965517242,29.0,0.1,0.05
1.3402068965517242,29.0,0.5,0.05
1.6360000000000001,29.0,1.0,0.05
1.5047333333333335,30.0,0.0,0.05
1.6225999999999998,30.0,0.1,0.05
1.3774666666666666,30.0,0.5,0.05
1.6679333333333333,30.0,1.0,0.05
0.5072,5.0,0.0,0.01
1.3384,5.0,0.1,0.01
1.9436,5.0,0.5,0.01
1.4888,5.0,1.0,0.01
0.49266666666666664,6.0,0.0,0.01
1.593,6.0,0.1,0.01
1.7063333333333333,6.0,0.5,0.01
1.4766666666666666,6.0,1.0,0.01
0.39599999999999996,7.0,0.0,0.01
1.9045714285714286,7.0,0.1,0.01
1.4282857142857142,7.0,0.5,0.01
1.772857142857143,7.0,1.0,0.01
0.29625,8.0,0.0,0.01
1.70125,8.0,0.1,0.01
0.82575,8.0,0.5,0.01
1.71875,8.0,1.0,0.01
0.4548888888888889,9.0,0.0,0.01
1.3113333333333332,9.0,0.1,0.01
1.6882222222222223,9.0,0.5,0.01
1.5499999999999998,9.0,1.0,0.01
0.2852,10.0,0.0,0.01
1.4494,10.0,0.1,0.01
1.2592,10.0,0.5,0.01
1.6768,10.0,1.0,0.01
0.37490909090909086,11.0,0.0,0.01
1.2998181818181818,11.0,0.1,0.01
1.5801818181818184,11.0,0.5,0.01
1.7345454545454544,11.0,1.0,0.01
0.38866666666666666,12.0,0.0,0.01
1.2113333333333334,12.0,0.1,0.01
1.6578333333333333,12.0,0.5,0.01
1.5383333333333333,12.0,1.0,0.01
1.6638461538461538,13.0,0.0,0.01
0.6953846153846153,13.0,0.1,0.01
1.3623076923076924,13.0,0.5,0.01
1.2526153846153845,13.0,1.0,0.01
1.2342857142857144,14.0,0.0,0.01
1.4361428571428572,14.0,0.1,0.01
1.014,14.0,0.5,0.01
1.721857142857143,14.0,1.0,0.01
1.7316,15.0,0.0,0.01
1.4837333333333333,15.0,0.1,0.01
1.2718666666666667,15.0,0.5,0.01
1.8362666666666667,15.0,1.0,0.01
1.614125,16.0,0.0,0.01
1.43275,16.0,0.1,0.01
1.593,16.0,0.5,0.01
1.716375,16.0,1.0,0.01
1.4923529411764707,17.0,0.0,0.01
1.255529411764706,17.0,0.1,0.01
1.421529411764706,17.0,0.5,0.01
1.0991764705882352,17.0,1.0,0.01
1.8612222222222223,18.0,0.0,0.01
1.4445555555555556,18.0,0.1,0.01
1.4464444444444444,18.0,0.5,0.01
1.5257777777777777,18.0,1.0,0.01
1.7444210526315789,19.0,0.0,0.01
1.570315789473684,19.0,0.1,0.01
1.9021052631578947,19.0,0.5,0.01
1.531157894736842,19.0,1.0,0.01
1.5645,20.0,0.0,0.01
1.1160999999999999,20.0,0.1,0.01
1.6332999999999998,20.0,0.5,0.01
1.1634,20.0,1.0,0.01
1.4417142857142857,21.0,0.0,0.01
1.4290476190476191,21.0,0.1,0.01
1.5090476190476192,21.0,0.5,0.01
1.1666666666666667,21.0,1.0,0.01
1.7225454545454546,22.0,0.0,0.01
1.764,22.0,0.1,0.01
1.3970909090909092,22.0,0.5,0.01
1.5696363636363635,22.0,1.0,0.01
1.4441739130434783,23.0,0.0,0.01
1.5942608695652174,23.0,0.1,0.01
1.2373043478260868,23.0,0.5,0.01
1.7202608695652175,23.0,1.0,0.01
1.7829166666666667,24.0,0.0,0.01
1.3979166666666665,24.0,0.1,0.01
1.3144166666666666,24.0,0.5,0.01
1.5318333333333334,24.0,1.0,0.01
1.6257599999999999,25.0,0.0,0.01
1.68584,25.0,0.1,0.01
1.5265600000000001,25.0,0.5,0.01
1.12704,25.0,1.0,0.01
1.3062307692307693,26.0,0.0,0.01
1.4313846153846155,26.0,0.1,0.01
1.5103076923076924,26.0,0.5,0.01
1.2559230769230771,26.0,1.0,0.01
1.2925185185185186,27.0,0.0,0.01
1.8305925925925928,27.0,0.1,0.01
1.5736296296296297,27.0,0.5,0.01
1.6732592592592592,27.0,1.0,0.01
1.2907142857142857,28.0,0.0,0.01
1.5739285714285713,28.0,0.1,0.01
1.287857142857143,28.0,0.5,0.01
1.4605714285714286,28.0,1.0,0.01
1.373448275862069,29.0,0.0,0.01
1.535655172413793,29.0,0.1,0.01
1.4830344827586208,29.0,0.5,0.01
1.4773793103448276,29.0,1.0,0.01
1.6006666666666667,30.0,0.0,0.01
1.495,30.0,0.1,0.01
1.4391333333333334,30.0,0.5,0.01
1.3914,30.0,1.0,0.01
0.064,5.0,0.0,0.025
1.9888000000000001,5.0,0.1,0.025
1.262,5.0,0.5,0.025
1.5732,5.0,1.0,0.025
0.3606666666666667,6.0,0.0,0.025
1.3223333333333334,6.0,0.1,0.025
1.4303333333333335,6.0,0.5,0.025
1.941,6.0,1.0,0.025
0.308,7.0,0.0,0.025
1.951142857142857,7.0,0.1,0.025
0.9451428571428571,7.0,0.5,0.025
1.4760000000000002,7.0,1.0,0.025
0.26525,8.0,0.0,0.025
1.41625,8.0,0.1,0.025
1.0045,8.0,0.5,0.025
1.72175,8.0,1.0,0.025
0.23888888888888887,9.0,0.0,0.025
1.3015555555555556,9.0,0.1,0.025
1.0935555555555556,9.0,0.5,0.025
1.8582222222222222,9.0,1.0,0.025
0.23159999999999997,10.0,0.0,0.025
1.5872,10.0,0.1,0.025
1.327,10.0,0.5,0.025
1.638,10.0,1.0,0.025
0.2516363636363636,11.0,0.0,0.025
1.457818181818182,11.0,0.1,0.025
1.876909090909091,11.0,0.5,0.025
1.2705454545454546,11.0,1.0,0.025
0.17216666666666666,12.0,0.0,0.025
1.3865,12.0,0.1,0.025
1.7965,12.0,0.5,0.025
1.6721666666666666,12.0,1.0,0.025
0.17446153846153845,13.0,0.0,0.025
1.4715384615384615,13.0,0.1,0.025
1.3723076923076922,13.0,0.5,0.025
1.7041538461538461,13.0,1.0,0.025
1.3928571428571428,14.0,0.0,0.025
1.645,14.0,0.1,0.025
1.512,14.0,0.5,0.025
1.7551428571428571,14.0,1.0,0.025
0.15413333333333332,15.0,0.0,0.025
1.2573333333333332,15.0,0.1,0.025
1.1406666666666667,15.0,0.5,0.025
1.0358666666666667,15.0,1.0,0.025
1.827875,16.0,0.0,0.025
1.75375,16.0,0.1,0.025
1.7445,16.0,0.5,0.025
1.396625,16.0,1.0,0.025
1.400235294117647,17.0,0.0,0.025
1.29,17.0,0.1,0.025
1.672,17.0,0.5,0.025
1.4091764705882353,17.0,1.0,0.025
1.6347777777777777,18.0,0.0,0.025
1.889111111111111,18.0,0.1,0.025
1.7315555555555555,18.0,0.5,0.025
1.351222222222222,18.0,1.0,0.025
1.6681052631578948,19.0,0.0,0.025
1.3717894736842104,19.0,0.1,0.025
1.394421052631579,19.0,0.5,0.025
1.2758947368421054,19.0,1.0,0.025
1.7911000000000001,20.0,0.0,0.025
1.3820000000000001,20.0,0.1,0.025
1.4273,20.0,0.5,0.025
1.5070000000000001,20.0,1.0,0.025
1.4603809523809523,21.0,0.0,0.025
1.8315238095238098,21.0,0.1,0.025
0.9911428571428571,21.0,0.5,0.025
1.3965714285714286,21.0,1.0,0.025
1.1458181818181818,22.0,0.0,0.025
1.3776363636363635,22.0,0.1,0.025
1.3178181818181818,22.0,0.5,0.025
1.5086363636363636,22.0,1.0,0.025
1.3135652173913044,23.0,0.0,0.025
1.318695652173913,23.0,0.1,0.025
1.3027826086956522,23.0,0.5,0.025
1.3405217391304347,23.0,1.0,0.025
1.4983333333333333,24.0,0.0,0.025
1.5062499999999999,24.0,0.1,0.025
1.72625,24.0,0.5,0.025
1.6656666666666666,24.0,1.0,0.025
1.55448,25.0,0.0,0.025
1.65008,25.0,0.1,0.025
1.27296,25.0,0.5,0.025
1.5971199999999999,25.0,1.0,0.025
1.4430769230769231,26.0,0.0,0.025
1.5519999999999998,26.0,0.1,0.025
1.4515384615384617,26.0,0.5,0.025
1.7486923076923078,26.0,1.0,0.025
1.606888888888889,27.0,0.0,0.025
1.5714074074074074,27.0,0.1,0.025
1.4132592592592592,27.0,0.5,0.025
1.3841481481481481,27.0,1.0,0.025
1.366357142857143,28.0,0.0,0.025
1.625714285714286,28.0,0.1,0.025
1.5458571428571428,28.0,0.5,0.025
1.618285714285714,28.0,1.0,0.025
1.5961379310344825,29.0,0.0,0.025
1.733241379310345,29.0,0.1,0.025
1.5075172413793105,29.0,0.5,0.025
1.4131724137931034,29.0,1.0,0.025
1.4046666666666667,30.0,0.0,0.025
1.5303333333333333,30.0,0.1,0.025
1.5692,30.0,0.5,0.025
1.5423333333333333,30.0,1.0,0.025
0.3936,5.0,0.0,0.05
1.8004000000000002,5.0,0.1,0.05
0.6464000000000001,5.0,0.5,0.05
1.6396000000000002,5.0,1.0,0.05
0.36633333333333334,6.0,0.0,0.05
1.3386666666666667,6.0,0.1,0.05
1.3423333333333334,6.0,0.5,0.05
1.655,6.0,1.0,0.05
0.09914285714285713,7.0,0.0,0.05
0.9234285714285715,7.0,0.1,0.05
1.460857142857143,7.0,0.5,0.05
1.534857142857143,7.0,1.0,0.05
0.066,8.0,0.0,0.05
1.803,8.0,0.1,0.05
1.23825,8.0,0.5,0.05
1.19,8.0,1.0,0.05
0.12755555555555553,9.0,0.0,0.05
1.5626666666666666,9.0,0.1,0.05
1.6506666666666667,9.0,0.5,0.05
1.6508888888888889,9.0,1.0,0.05
0.223,10.0,0.0,0.05
1.9829999999999999,10.0,0.1,0.05
1.7022,10.0,0.5,0.05
1.607,10.0,1.0,0.05
0.20781818181818182,11.0,0.0,0.05
1.449090909090909,11.0,0.1,0.05
1.6049090909090908,11.0,0.5,0.05
1.5107272727272727,11.0,1.0,0.05
0.12416666666666666,12.0,0.0,0.05
1.4966666666666668,12.0,0.1,0.05
1.6529999999999998,12.0,0.5,0.05
1.6713333333333333,12.0,1.0,0.05
0.15799999999999997,13.0,0.0,0.05
1.6767692307692306,13.0,0.1,0.05
1.2021538461538461,13.0,0.5,0.05
1.578769230769231,13.0,1.0,0.05
0.14785714285714285,14.0,0.0,0.05
1.776,14.0,0.1,0.05
1.7469999999999999,14.0,0.5,0.05
1.8115714285714284,14.0,1.0,0.05
0.13653333333333334,15.0,0.0,0.05
1.7978666666666667,15.0,0.1,0.05
1.6156000000000001,15.0,0.5,0.05
1.4856,15.0,1.0,0.05
1.685625,16.0,0.0,0.05
1.646375,16.0,0.1,0.05
1.338375,16.0,0.5,0.05
1.651625,16.0,1.0,0.05
1.5478823529411765,17.0,0.0,0.05
1.6465882352941177,17.0,0.1,0.05
1.544235294117647,17.0,0.5,0.05
1.3844705882352941,17.0,1.0,0.05
1.3623333333333332,18.0,0.0,0.05
1.1147777777777776,18.0,0.1,0.05
1.9993333333333334,18.0,0.5,0.05
1.0413333333333332,18.0,1.0,0.05
1.294842105263158,19.0,0.0,0.05
1.5766315789473684,19.0,0.1,0.05
1.4253684210526316,19.0,0.5,0.05
1.6390526315789473,19.0,1.0,0.05
1.6606,20.0,0.0,0.05
1.5891,20.0,0.1,0.05
1.7681,20.0,0.5,0.05
1.2932000000000001,20.0,1.0,0.05
1.716,21.0,0.0,0.05
1.343904761904762,21.0,0.1,0.05
1.7258095238095237,21.0,0.5,0.05
1.6451428571428572,21.0,1.0,0.05
1.279090909090909,22.0,0.0,0.05
1.4273636363636364,22.0,0.1,0.05
1.4583636363636365,22.0,0.5,0.05
1.8336363636363637,22.0,1.0,0.05
1.1228695652173912,23.0,0.0,0.05
1.3125217391304347,23.0,0.1,0.05
1.6422608695652172,23.0,0.5,0.05
1.5455652173913044,23.0,1.0,0.05
1.729,24.0,0.0,0.05
1.09675,24.0,0.1,0.05
1.3955833333333334,24.0,0.5,0.05
1.752,24.0,1.0,0.05
1.50008,25.0,0.0,0.05
1.2512,25.0,0.1,0.05
1.69976,25.0,0.5,0.05
1.51016,25.0,1.0,0.05
1.6687692307692308,26.0,0.0,0.05
1.5067692307692309,26.0,0.1,0.05
1.6480769230769232,26.0,0.5,0.05
1.4353076923076922,26.0,1.0,0.05
1.683037037037037,27.0,0.0,0.05
1.4796296296296296,27.0,0.1,0.05
1.4268148148148148,27.0,0.5,0.05
1.4468148148148148,27.0,1.0,0.05
1.3609285714285715,28.0,0.0,0.05
1.2347142857142859,28.0,0.1,0.05
1.430142857142857,28.0,0.5,0.05
1.643857142857143,28.0,1.0,0.05
1.5175172413793105,29.0,0.0,0.05
1.56,29.0,0.1,0.05
1.6228965517241378,29.0,0.5,0.05
1.3371724137931034,29.0,1.0,0.05
1.6066666666666667,30.0,0.0,0.05
1.5304666666666666,30.0,0.1,0.05
1.3689333333333333,30.0,0.5,0.05
1.4545333333333335,30.0,1.0,0.05
0.4768,5.0,0.0,0.01
1.6675999999999997,5.0,0.1,0.01
1.5044,5.0,0.5,0.01
1.4108,5.0,1.0,0.01
0.719,6.0,0.0,0.01
1.2233333333333334,6.0,0.1,0.01
0.9786666666666667,6.0,0.5,0.01
1.5723333333333331,6.0,1.0,0.01
0.43714285714285717,7.0,0.0,0.01
1.4637142857142857,7.0,0.1,0.01
1.5991428571428572,7.0,0.5,0.01
1.6722857142857142,7.0,1.0,0.01
0.34475,8.0,0.0,0.01
1.7585,8.0,0.1,0.01
1.2365,8.0,0.5,0.01
1.841,8.0,1.0,0.01
0.4628888888888889,9.0,0.0,0.01
1.773111111111111,9.0,0.1,0.01
1.5355555555555556,9.0,0.5,0.01
1.7486666666666666,9.0,1.0,0.01
0.2858,10.0,0.0,0.01
1.5981999999999998,10.0,0.1,0.01
1.7576,10.0,0.5,0.01
1.6260000000000001,10.0,1.0,0.01
0.37509090909090914,11.0,0.0,0.01
1.7816363636363635,11.0,0.1,0.01
1.5616363636363637,11.0,0.5,0.01
1.3845454545454545,11.0,1.0,0.01
0.38866666666666666,12.0,0.0,0.01
1.236,12.0,0.1,0.01
1.2923333333333333,12.0,0.5,0.01
1.623,12.0,1.0,0.01
1.4850769230769232,13.0,0.0,0.01
1.3078461538461537,13.0,0.1,0.01
1.5035384615384615,13.0,0.5,0.01
1.8458461538461537,13.0,1.0,0.01
1.5311428571428571,14.0,0.0,0.01
1.5637142857142856,14.0,0.1,0.01
1.4955714285714286,14.0,0.5,0.01
1.7177142857142855,14.0,1.0,0.01
1.5921333333333334,15.0,0.0,0.01
1.8358666666666668,15.0,0.1,0.01
1.174,15.0,0.5,0.01
1.1986666666666668,15.0,1.0,0.01
1.589625,16.0,0.0,0.01
1.70775,16.0,0.1,0.01
1.633375,16.0,0.5,0.01
1.418375,16.0,1.0,0.01
1.287764705882353,17.0,0.0,0.01
1.806235294117647,17.0,0.1,0.01
1.7036470588235293,17.0,0.5,0.01
1.4312941176470588,17.0,1.0,0.01
1.1365555555555555,18.0,0.0,0.01
1.2524444444444445,18.0,0.1,0.01
1.339,18.0,0.5,0.01
1.6694444444444445,18.0,1.0,0.01
1.7492631578947366,19.0,0.0,0.01
1.681684210526316,19.0,0.1,0.01
1.1561052631578947,19.0,0.5,0.01
1.430842105263158,19.0,1.0,0.01
1.3535,20.0,0.0,0.01
1.6852,20.0,0.1,0.01
1.6042999999999998,20.0,0.5,0.01
1.5821999999999998,20.0,1.0,0.01
1.4218095238095239,21.0,0.0,0.01
0.9858095238095239,21.0,0.1,0.01
1.3257142857142856,21.0,0.5,0.01
1.6882857142857144,21.0,1.0,0.01
1.6088181818181817,22.0,0.0,0.01
1.6007272727272728,22.0,0.1,0.01
1.6907272727272726,22.0,0.5,0.01
1.500181818181818,22.0,1.0,0.01
1.437913043478261,23.0,0.0,0.01
1.5420869565217392,23.0,0.1,0.01
1.4460000000000002,23.0,0.5,0.01
1.7096521739130437,23.0,1.0,0.01
1.50875,24.0,0.0,0.01
1.5964166666666666,24.0,0.1,0.01
1.63325,24.0,0.5,0.01
1.2226666666666668,24.0,1.0,0.01
1.43544,25.0,0.0,0.01
1.6132,25.0,0.1,0.01
1.34168,25.0,0.5,0.01
1.514,25.0,1.0,0.01
1.5083076923076923,26.0,0.0,0.01
1.7121538461538461,26.0,0.1,0.01
1.4493846153846153,26.0,0.5,0.01
1.3001538461538462,26.0,1.0,0.01
